Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;01.03.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;800;825
Jumbo Supermarkten BV;02.03.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;850;
Jumbo Supermarkten BV;01.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;;550
Jumbo Supermarkten BV;02.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;;330
Jumbo Supermarkten BV;03.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1430;770
Jumbo Supermarkten BV;04.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1830;1925
Jumbo Supermarkten BV;05.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1900;825
Jumbo Supermarkten BV;07.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;495;550
Jumbo Supermarkten BV;08.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;550;385
Jumbo Supermarkten BV;09.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;330;550
Jumbo Supermarkten BV;10.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1540;1595
Jumbo Supermarkten BV;11.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1980;1760
Jumbo Supermarkten BV;12.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;2200;1760
Jumbo Supermarkten BV;14.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1000;880
Jumbo Supermarkten BV;15.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;990
Jumbo Supermarkten BV;16.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;660;1155
Jumbo Supermarkten BV;17.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1540;1430
Jumbo Supermarkten BV;18.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1980;1815
Jumbo Supermarkten BV;19.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;2200;2090
Jumbo Supermarkten BV;21.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;880
Jumbo Supermarkten BV;22.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1000;935
Jumbo Supermarkten BV;23.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;660;1100
Jumbo Supermarkten BV;24.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1540;1430
Jumbo Supermarkten BV;25.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1980;1705
Jumbo Supermarkten BV;26.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;2000;1925
Jumbo Supermarkten BV;28.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;1265
Jumbo Supermarkten BV;29.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1000;935
Jumbo Supermarkten BV;30.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;660;1265
Jumbo Supermarkten BV;31.10.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1540;1265
Jumbo Supermarkten BV;01.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1917;1815
Jumbo Supermarkten BV;02.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1928;1595
Jumbo Supermarkten BV;04.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;1045
Jumbo Supermarkten BV;05.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1000;415
Jumbo Supermarkten BV;06.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;660;1045
Jumbo Supermarkten BV;07.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1540;690
Jumbo Supermarkten BV;08.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1980;795
Jumbo Supermarkten BV;09.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;2000;1760
Jumbo Supermarkten BV;11.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;1210
Jumbo Supermarkten BV;12.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;195
Jumbo Supermarkten BV;13.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1100;880
Jumbo Supermarkten BV;14.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1430;635
Jumbo Supermarkten BV;15.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1815;850
Jumbo Supermarkten BV;16.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1870;1705
Jumbo Supermarkten BV;18.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;1045
Jumbo Supermarkten BV;19.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;195
Jumbo Supermarkten BV;20.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1100;880
Jumbo Supermarkten BV;21.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1430;690
Jumbo Supermarkten BV;22.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1815;390
Jumbo Supermarkten BV;23.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1870;1760
Jumbo Supermarkten BV;25.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;1100
Jumbo Supermarkten BV;26.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;880
Jumbo Supermarkten BV;27.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1100;1265
Jumbo Supermarkten BV;28.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1430;800
Jumbo Supermarkten BV;29.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1815;280
Jumbo Supermarkten BV;30.11.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1870;1760
Jumbo Supermarkten BV;02.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;880
Jumbo Supermarkten BV;03.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;825
Jumbo Supermarkten BV;04.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1100;990
Jumbo Supermarkten BV;05.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1430;635
Jumbo Supermarkten BV;06.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1815;920
Jumbo Supermarkten BV;07.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1870;1580
Jumbo Supermarkten BV;09.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;990
Jumbo Supermarkten BV;10.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;990;825
Jumbo Supermarkten BV;11.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1100;880
Jumbo Supermarkten BV;12.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1430;1760
Jumbo Supermarkten BV;13.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1815;410
Jumbo Supermarkten BV;14.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1870;1595
Jumbo Supermarkten BV;16.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1326;935
Jumbo Supermarkten BV;17.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1743;2365
Jumbo Supermarkten BV;19.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;2100;1705
Jumbo Supermarkten BV;20.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;2400;450
Jumbo Supermarkten BV;21.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;2800;1470
Jumbo Supermarkten BV;22.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1830;1595
Jumbo Supermarkten BV;23.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1072;2200
Jumbo Supermarkten BV;24.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;815;990
Jumbo Supermarkten BV;26.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;934;990
Jumbo Supermarkten BV;27.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1124;1265
Jumbo Supermarkten BV;28.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;1021;170
Jumbo Supermarkten BV;29.12.2019;805409;VVKK 35-40G 36ST SEALE KKZ618 BPR JU 8ES;36;967;350
Jumbo Supermarkten BV;17.09.2019;805832;VVTCH PRUFE 14x500 EMMER KKZ618 BPR JU 8;14;;440
Jumbo Supermarkten BV;31.12.2018;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;60
Jumbo Supermarkten BV;03.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;360
Jumbo Supermarkten BV;05.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;560
Jumbo Supermarkten BV;07.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;560
Jumbo Supermarkten BV;09.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;360
Jumbo Supermarkten BV;10.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;450
Jumbo Supermarkten BV;11.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;280
Jumbo Supermarkten BV;12.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;440
Jumbo Supermarkten BV;14.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;340
Jumbo Supermarkten BV;15.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;340
Jumbo Supermarkten BV;18.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;320
Jumbo Supermarkten BV;21.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;340
Jumbo Supermarkten BV;24.01.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1320
Jumbo Supermarkten BV;02.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;270
Jumbo Supermarkten BV;14.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2218
Jumbo Supermarkten BV;15.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;540
Jumbo Supermarkten BV;16.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;420
Jumbo Supermarkten BV;18.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;540
Jumbo Supermarkten BV;20.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;400
Jumbo Supermarkten BV;22.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;200
Jumbo Supermarkten BV;25.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;660
Jumbo Supermarkten BV;26.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2340
Jumbo Supermarkten BV;27.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;960
Jumbo Supermarkten BV;28.02.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1800
Jumbo Supermarkten BV;01.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;360
Jumbo Supermarkten BV;02.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1200
Jumbo Supermarkten BV;04.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2700
Jumbo Supermarkten BV;05.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1920
Jumbo Supermarkten BV;07.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;3480
Jumbo Supermarkten BV;09.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1200
Jumbo Supermarkten BV;11.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;620
Jumbo Supermarkten BV;12.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;360
Jumbo Supermarkten BV;13.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;3720
Jumbo Supermarkten BV;14.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2160
Jumbo Supermarkten BV;15.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;3020
Jumbo Supermarkten BV;18.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;3008
Jumbo Supermarkten BV;19.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1440
Jumbo Supermarkten BV;20.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2560
Jumbo Supermarkten BV;21.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;660
Jumbo Supermarkten BV;22.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1294
Jumbo Supermarkten BV;23.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;360
Jumbo Supermarkten BV;25.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1080
Jumbo Supermarkten BV;26.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;80
Jumbo Supermarkten BV;27.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;240
Jumbo Supermarkten BV;29.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;312
Jumbo Supermarkten BV;30.03.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;540
Jumbo Supermarkten BV;01.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;500
Jumbo Supermarkten BV;02.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;180
Jumbo Supermarkten BV;03.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;600
Jumbo Supermarkten BV;04.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;480
Jumbo Supermarkten BV;13.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;120
Jumbo Supermarkten BV;15.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;278
Jumbo Supermarkten BV;23.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1500
Jumbo Supermarkten BV;24.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2000
Jumbo Supermarkten BV;25.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2760
Jumbo Supermarkten BV;26.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;3240
Jumbo Supermarkten BV;29.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;1000
Jumbo Supermarkten BV;30.04.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;720
Jumbo Supermarkten BV;01.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2020
Jumbo Supermarkten BV;02.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2760
Jumbo Supermarkten BV;03.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2760
Jumbo Supermarkten BV;04.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;3360
Jumbo Supermarkten BV;06.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2280
Jumbo Supermarkten BV;07.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2400
Jumbo Supermarkten BV;08.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2760
Jumbo Supermarkten BV;09.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2760
Jumbo Supermarkten BV;10.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;3000
Jumbo Supermarkten BV;11.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;2860
Jumbo Supermarkten BV;13.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;1835;432
Jumbo Supermarkten BV;14.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;1989;3000
Jumbo Supermarkten BV;15.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;2158;2280
Jumbo Supermarkten BV;16.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;2569;2640
Jumbo Supermarkten BV;17.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;2524;3600
Jumbo Supermarkten BV;18.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;3172;
Jumbo Supermarkten BV;20.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;2000;800
Jumbo Supermarkten BV;21.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;1200;660
Jumbo Supermarkten BV;22.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;500;280
Jumbo Supermarkten BV;23.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;5120;
Jumbo Supermarkten BV;24.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;1280;3914
Jumbo Supermarkten BV;25.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;750;
Jumbo Supermarkten BV;27.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;600;
Jumbo Supermarkten BV;28.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;500;324
Jumbo Supermarkten BV;29.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;500;300
Jumbo Supermarkten BV;30.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;550;540
Jumbo Supermarkten BV;31.05.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;600;680
Jumbo Supermarkten BV;01.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;1000;
Jumbo Supermarkten BV;03.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;800;
Jumbo Supermarkten BV;04.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;500;
Jumbo Supermarkten BV;05.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;500;
Jumbo Supermarkten BV;06.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;550;
Jumbo Supermarkten BV;07.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;600;
Jumbo Supermarkten BV;08.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;750;
Jumbo Supermarkten BV;10.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;600;
Jumbo Supermarkten BV;11.06.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;500;
Jumbo Supermarkten BV;05.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;16
Jumbo Supermarkten BV;11.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;280
Jumbo Supermarkten BV;22.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;950
Jumbo Supermarkten BV;25.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;204
Jumbo Supermarkten BV;26.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;800
Jumbo Supermarkten BV;27.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;80
Jumbo Supermarkten BV;28.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;530
Jumbo Supermarkten BV;30.11.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;800
Jumbo Supermarkten BV;02.12.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;480
Jumbo Supermarkten BV;04.12.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;128
Jumbo Supermarkten BV;11.12.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;160
Jumbo Supermarkten BV;16.12.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;600
Jumbo Supermarkten BV;17.12.2019;805924;R FRAM 6x125 SKOD KKZ410 BPR JU 8PT;6;;900
Jumbo Supermarkten BV;16.12.2019;805949;R BRAA 4x125 SKOD KKZ410 BPR JU 8MX;4;;45
Jumbo Supermarkten BV;26.12.2019;805949;R BRAA 4x125 SKOD KKZ410 BPR JU 8MX;4;;100
Jumbo Supermarkten BV;27.12.2019;805949;R BRAA 4x125 SKOD KKZ410 BPR JU 8MX;4;;240
Jumbo Supermarkten BV;28.12.2019;805949;R BRAA 4x125 SKOD KKZ410 BPR JU 8MX;4;;150
Jumbo Supermarkten BV;31.12.2018;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;120
Jumbo Supermarkten BV;27.02.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1200
Jumbo Supermarkten BV;28.02.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1200
Jumbo Supermarkten BV;01.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;2880
Jumbo Supermarkten BV;02.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1800
Jumbo Supermarkten BV;06.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1300
Jumbo Supermarkten BV;08.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;3360
Jumbo Supermarkten BV;09.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1230
Jumbo Supermarkten BV;11.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1280
Jumbo Supermarkten BV;14.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;960
Jumbo Supermarkten BV;16.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1000
Jumbo Supermarkten BV;18.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;472
Jumbo Supermarkten BV;19.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;480
Jumbo Supermarkten BV;21.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;2340
Jumbo Supermarkten BV;23.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;3360
Jumbo Supermarkten BV;29.03.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;48
Jumbo Supermarkten BV;05.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;640
Jumbo Supermarkten BV;06.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;720
Jumbo Supermarkten BV;08.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;340
Jumbo Supermarkten BV;09.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;60
Jumbo Supermarkten BV;17.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;780
Jumbo Supermarkten BV;18.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;880
Jumbo Supermarkten BV;19.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;720
Jumbo Supermarkten BV;20.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;390
Jumbo Supermarkten BV;22.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;780
Jumbo Supermarkten BV;23.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;3140
Jumbo Supermarkten BV;27.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;2160
Jumbo Supermarkten BV;29.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1640
Jumbo Supermarkten BV;30.04.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1320
Jumbo Supermarkten BV;01.05.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;500
Jumbo Supermarkten BV;11.05.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;740
Jumbo Supermarkten BV;13.05.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1596
Jumbo Supermarkten BV;08.11.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1680
Jumbo Supermarkten BV;09.11.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;2280
Jumbo Supermarkten BV;12.11.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1278
Jumbo Supermarkten BV;13.11.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1200
Jumbo Supermarkten BV;14.11.2019;805950;R FRAM 6x125 SKOD KKZ410 BPR JU 8MA;6;;1568
