Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
HelloFresh Verden Duitsland;05.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;170
HelloFresh Verden Duitsland;06.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;515
HelloFresh Verden Duitsland;06.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;6
HelloFresh Verden Duitsland;06.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;438
HelloFresh Verden Duitsland;06.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;67
HelloFresh Verden Duitsland;06.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;52
HelloFresh Verden Duitsland;06.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;27
HelloFresh Verden Duitsland;06.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;104
HelloFresh Verden Duitsland;08.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;489
HelloFresh Verden Duitsland;08.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;7
HelloFresh Verden Duitsland;08.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;411
HelloFresh Verden Duitsland;08.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;115
HelloFresh Verden Duitsland;08.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;25
HelloFresh Verden Duitsland;08.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;107
HelloFresh Verden Duitsland;09.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;381
HelloFresh Verden Duitsland;09.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;6
HelloFresh Verden Duitsland;09.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;323
HelloFresh Verden Duitsland;09.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;84
HelloFresh Verden Duitsland;09.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;21
HelloFresh Verden Duitsland;09.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;94
HelloFresh Verden Duitsland;10.11.2021;874224;R KK 35-40GGEN 12ST SEAL FK410 EP 7GR;12;;1142
HelloFresh Verden Duitsland;10.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;266
HelloFresh Verden Duitsland;10.11.2021;908792;R PAP PUN RDPALE 80ST KKZ624 BPR 7ES;80;;40
HelloFresh Verden Duitsland;10.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;9
HelloFresh Verden Duitsland;10.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;107
HelloFresh Verden Duitsland;10.11.2021;928505;R TCH 29-35 20x500 SKFP KKG618EP H3DE8NL;20;;10
HelloFresh Verden Duitsland;10.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;225
HelloFresh Verden Duitsland;10.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;136
HelloFresh Verden Duitsland;12.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;254
HelloFresh Verden Duitsland;12.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;11
HelloFresh Verden Duitsland;12.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;1118
HelloFresh Verden Duitsland;12.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;102
HelloFresh Verden Duitsland;12.11.2021;928505;R TCH 29-35 20x500 SKFP KKG618EP H3DE8NL;20;;11
HelloFresh Verden Duitsland;12.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;287
HelloFresh Verden Duitsland;12.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;138
HelloFresh Verden Duitsland;13.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;150
HelloFresh Verden Duitsland;13.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;5
HelloFresh Verden Duitsland;13.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;673
HelloFresh Verden Duitsland;13.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;63
HelloFresh Verden Duitsland;13.11.2021;928505;R TCH 29-35 20x500 SKFP KKG618EP H3DE8NL;20;;5
HelloFresh Verden Duitsland;13.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;152
HelloFresh Verden Duitsland;13.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;78
HelloFresh Verden Duitsland;15.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;146
HelloFresh Verden Duitsland;15.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;6
HelloFresh Verden Duitsland;15.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;649
HelloFresh Verden Duitsland;15.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;65
HelloFresh Verden Duitsland;15.11.2021;928505;R TCH 29-35 20x500 SKFP KKG618EP H3DE8NL;20;;7
HelloFresh Verden Duitsland;15.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;150
HelloFresh Verden Duitsland;15.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;86
HelloFresh Verden Duitsland;16.11.2021;874224;R KK 35-40GGEN 12ST SEAL FK410 EP 7GR;12;;511
HelloFresh Verden Duitsland;16.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;104
HelloFresh Verden Duitsland;16.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;41
HelloFresh Verden Duitsland;16.11.2021;928506;R TCH 29-35 27x375 SKFP KKG618EP H3DE8MA;27;;5
HelloFresh Verden Duitsland;16.11.2021;928507;R TCH 29-35 20x500 SKFP KKG618EP H3DE8MA;20;;4
HelloFresh Verden Duitsland;16.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;105
HelloFresh Verden Duitsland;16.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;21
HelloFresh Verden Duitsland;16.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;40
HelloFresh Verden Duitsland;17.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;444
HelloFresh Verden Duitsland;17.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;16
HelloFresh Verden Duitsland;17.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;277
HelloFresh Verden Duitsland;17.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;74
HelloFresh Verden Duitsland;17.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;311
HelloFresh Verden Duitsland;17.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;38
HelloFresh Verden Duitsland;19.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;466
HelloFresh Verden Duitsland;19.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;17
HelloFresh Verden Duitsland;19.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;292
HelloFresh Verden Duitsland;19.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;81
HelloFresh Verden Duitsland;19.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;293
HelloFresh Verden Duitsland;19.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;40
HelloFresh Verden Duitsland;20.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;248
HelloFresh Verden Duitsland;20.11.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;51
HelloFresh Verden Duitsland;20.11.2021;920121;R TCH 29-35 27x375SKFP KKG618EP H3 3T8NL;27;;9
HelloFresh Verden Duitsland;20.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;159
HelloFresh Verden Duitsland;20.11.2021;927901;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;46
HelloFresh Verden Duitsland;20.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;164
HelloFresh Verden Duitsland;20.11.2021;928788;R TCH 29-35 32x250 SKFP KKG618EP H3DE8NL;32;;15
HelloFresh Verden Duitsland;20.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;7
HelloFresh Verden Duitsland;22.11.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;278
HelloFresh Verden Duitsland;22.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;9
HelloFresh Verden Duitsland;22.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;158
HelloFresh Verden Duitsland;22.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;47
HelloFresh Verden Duitsland;22.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;175
HelloFresh Verden Duitsland;22.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;23
HelloFresh Verden Duitsland;23.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;185
HelloFresh Verden Duitsland;23.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;3
HelloFresh Verden Duitsland;23.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;112
HelloFresh Verden Duitsland;23.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;27
HelloFresh Verden Duitsland;23.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;117
HelloFresh Verden Duitsland;23.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;16
HelloFresh Verden Duitsland;24.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;334
HelloFresh Verden Duitsland;24.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;14
HelloFresh Verden Duitsland;24.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;532
HelloFresh Verden Duitsland;24.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;232
HelloFresh Verden Duitsland;24.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;40
HelloFresh Verden Duitsland;24.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;219
HelloFresh Verden Duitsland;26.11.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;357
HelloFresh Verden Duitsland;26.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;13
HelloFresh Verden Duitsland;26.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;562
HelloFresh Verden Duitsland;26.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;237
HelloFresh Verden Duitsland;26.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;41
HelloFresh Verden Duitsland;26.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;229
HelloFresh Verden Duitsland;27.11.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;202
HelloFresh Verden Duitsland;27.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;8
HelloFresh Verden Duitsland;27.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;337
HelloFresh Verden Duitsland;27.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;139
HelloFresh Verden Duitsland;27.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;23
HelloFresh Verden Duitsland;27.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;126
HelloFresh Verden Duitsland;29.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;262
HelloFresh Verden Duitsland;29.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;9
HelloFresh Verden Duitsland;29.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;367
HelloFresh Verden Duitsland;29.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;156
HelloFresh Verden Duitsland;29.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;28
HelloFresh Verden Duitsland;29.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;149
HelloFresh Verden Duitsland;30.11.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;180
HelloFresh Verden Duitsland;30.11.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;6
HelloFresh Verden Duitsland;30.11.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;251
HelloFresh Verden Duitsland;30.11.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;107
HelloFresh Verden Duitsland;30.11.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;19
HelloFresh Verden Duitsland;30.11.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;104
HelloFresh Verden Duitsland;02.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;460
HelloFresh Verden Duitsland;02.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;13
HelloFresh Verden Duitsland;02.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;395
HelloFresh Verden Duitsland;02.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;148
HelloFresh Verden Duitsland;02.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;182
HelloFresh Verden Duitsland;02.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;99
HelloFresh Verden Duitsland;03.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;223
HelloFresh Verden Duitsland;03.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;272
HelloFresh Verden Duitsland;03.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;13
HelloFresh Verden Duitsland;03.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;431
HelloFresh Verden Duitsland;03.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;170
HelloFresh Verden Duitsland;03.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;199
HelloFresh Verden Duitsland;03.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;104
HelloFresh Verden Duitsland;04.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;415
HelloFresh Verden Duitsland;04.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;11
HelloFresh Verden Duitsland;04.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;360
HelloFresh Verden Duitsland;04.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;138
HelloFresh Verden Duitsland;04.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;167
HelloFresh Verden Duitsland;04.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;87
HelloFresh Verden Duitsland;06.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;301
HelloFresh Verden Duitsland;06.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;2
HelloFresh Verden Duitsland;06.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;217
HelloFresh Verden Duitsland;06.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;88
HelloFresh Verden Duitsland;06.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;102
HelloFresh Verden Duitsland;06.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;48
HelloFresh Verden Duitsland;07.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;249
HelloFresh Verden Duitsland;07.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;7
HelloFresh Verden Duitsland;07.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;175
HelloFresh Verden Duitsland;07.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;73
HelloFresh Verden Duitsland;07.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;95
HelloFresh Verden Duitsland;07.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;51
HelloFresh Verden Duitsland;08.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;560
HelloFresh Verden Duitsland;08.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;43
HelloFresh Verden Duitsland;08.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;370
HelloFresh Verden Duitsland;08.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;113
HelloFresh Verden Duitsland;08.12.2021;928507;R TCH 29-35 20x500 SKFP KKG618EP H3DE8MA;20;;19
HelloFresh Verden Duitsland;08.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;94
HelloFresh Verden Duitsland;08.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;420
HelloFresh Verden Duitsland;10.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;734
HelloFresh Verden Duitsland;10.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;54
HelloFresh Verden Duitsland;10.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;62
HelloFresh Verden Duitsland;10.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;533
HelloFresh Verden Duitsland;10.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;152
HelloFresh Verden Duitsland;10.12.2021;928507;R TCH 29-35 20x500 SKFP KKG618EP H3DE8MA;20;;28
HelloFresh Verden Duitsland;10.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;140
HelloFresh Verden Duitsland;10.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;574
HelloFresh Verden Duitsland;11.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;415
HelloFresh Verden Duitsland;11.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;31
HelloFresh Verden Duitsland;11.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;274
HelloFresh Verden Duitsland;11.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;82
HelloFresh Verden Duitsland;11.12.2021;928507;R TCH 29-35 20x500 SKFP KKG618EP H3DE8MA;20;;14
HelloFresh Verden Duitsland;11.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;71
HelloFresh Verden Duitsland;11.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;308
HelloFresh Verden Duitsland;13.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;91
HelloFresh Verden Duitsland;13.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;358
HelloFresh Verden Duitsland;13.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;34
HelloFresh Verden Duitsland;13.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;295
HelloFresh Verden Duitsland;13.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;89
HelloFresh Verden Duitsland;13.12.2021;928507;R TCH 29-35 20x500 SKFP KKG618EP H3DE8MA;20;;16
HelloFresh Verden Duitsland;13.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;76
HelloFresh Verden Duitsland;13.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;333
HelloFresh Verden Duitsland;14.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;57
HelloFresh Verden Duitsland;14.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;202
HelloFresh Verden Duitsland;14.12.2021;920117;R TCH 29-35 27x375SKFP KKG618EP H3 3T8MA;27;;16
HelloFresh Verden Duitsland;14.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;158
HelloFresh Verden Duitsland;14.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;42
HelloFresh Verden Duitsland;14.12.2021;928507;R TCH 29-35 20x500 SKFP KKG618EP H3DE8MA;20;;12
HelloFresh Verden Duitsland;14.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;38
HelloFresh Verden Duitsland;14.12.2021;928789;R TCH 29-35 32x250 SKFP KKG618EP H3DE8MA;32;;161
HelloFresh Verden Duitsland;15.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;165
HelloFresh Verden Duitsland;15.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;280
HelloFresh Verden Duitsland;15.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;166
HelloFresh Verden Duitsland;15.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;9
HelloFresh Verden Duitsland;15.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;135
HelloFresh Verden Duitsland;17.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;485
HelloFresh Verden Duitsland;17.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;188
HelloFresh Verden Duitsland;17.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;10
HelloFresh Verden Duitsland;17.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;138
HelloFresh Verden Duitsland;18.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;128
HelloFresh Verden Duitsland;18.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;48
HelloFresh Verden Duitsland;18.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;3
HelloFresh Verden Duitsland;18.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;39
HelloFresh Verden Duitsland;20.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;217
HelloFresh Verden Duitsland;20.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;68
HelloFresh Verden Duitsland;20.12.2021;927899;VVR TCH 29-35 50x125SKFP KKG618EP H3 3T8;50;;6
HelloFresh Verden Duitsland;20.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;63
HelloFresh Verden Duitsland;24.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;189
HelloFresh Verden Duitsland;24.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;90
HelloFresh Verden Duitsland;24.12.2021;928501;R TCH 29-35 27x375 SKFP KKG618EP H3DE8SN;27;;16
HelloFresh Verden Duitsland;24.12.2021;928503;R TCH 29-35 20x500 SKFP KKG618EP H3DE8SN;20;;20
HelloFresh Verden Duitsland;24.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;184
HelloFresh Verden Duitsland;24.12.2021;928787;R TCH 29-35 32x250 SKFP KKG618EP H3DE8SN;32;;92
HelloFresh Verden Duitsland;24.12.2021;928817;R TCH 29-35 50x125 SKFP KKG618EP H3DE8SN;50;;39
HelloFresh Verden Duitsland;25.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;489
HelloFresh Verden Duitsland;25.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;236
HelloFresh Verden Duitsland;25.12.2021;928501;R TCH 29-35 27x375 SKFP KKG618EP H3DE8SN;27;;37
HelloFresh Verden Duitsland;25.12.2021;928503;R TCH 29-35 20x500 SKFP KKG618EP H3DE8SN;20;;43
HelloFresh Verden Duitsland;25.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;498
HelloFresh Verden Duitsland;25.12.2021;928787;R TCH 29-35 32x250 SKFP KKG618EP H3DE8SN;32;;255
HelloFresh Verden Duitsland;25.12.2021;928817;R TCH 29-35 50x125 SKFP KKG618EP H3DE8SN;50;;103
HelloFresh Verden Duitsland;27.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;270
HelloFresh Verden Duitsland;27.12.2021;893075;R TOM MPGEN 6KG FK414 PKB 7ES;6;;26
HelloFresh Verden Duitsland;27.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;120
HelloFresh Verden Duitsland;27.12.2021;928501;R TCH 29-35 27x375 SKFP KKG618EP H3DE8SN;27;;21
HelloFresh Verden Duitsland;27.12.2021;928503;R TCH 29-35 20x500 SKFP KKG618EP H3DE8SN;20;;32
HelloFresh Verden Duitsland;27.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;225
HelloFresh Verden Duitsland;27.12.2021;928787;R TCH 29-35 32x250 SKFP KKG618EP H3DE8SN;32;;106
HelloFresh Verden Duitsland;27.12.2021;928817;R TCH 29-35 50x125 SKFP KKG618EP H3DE8SN;50;;36
HelloFresh Verden Duitsland;28.12.2021;892915;R TOM MGEN 6KG FK414 EP 7ES;6;;32
HelloFresh Verden Duitsland;28.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;13
HelloFresh Verden Duitsland;28.12.2021;928501;R TCH 29-35 27x375 SKFP KKG618EP H3DE8SN;27;;3
HelloFresh Verden Duitsland;28.12.2021;928503;R TCH 29-35 20x500 SKFP KKG618EP H3DE8SN;20;;3
HelloFresh Verden Duitsland;28.12.2021;928672;R PAP PUN RD 80ST KKG624 EP H3 7ES;80;;82
HelloFresh Verden Duitsland;28.12.2021;928787;R TCH 29-35 32x250 SKFP KKG618EP H3DE8SN;32;;12
HelloFresh Verden Duitsland;28.12.2021;928817;R TCH 29-35 50x125 SKFP KKG618EP H3DE8SN;50;;1
HelloFresh Verden Duitsland;31.12.2021;897996;R TOM MGEN 6KG FK414 EP 7MA;6;;92
HelloFresh Verden Duitsland;31.12.2021;920922;R KK 30-35GSWCH 14ST SEAFK FK412 EP 7ES;14;;309
