Retail Client;Date;Article Code;Article Description;Size of Packing Unit ;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;27.01.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;3055;985
Jumbo Supermarkten BV;29.01.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2200;2035
Jumbo Supermarkten BV;30.01.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;3515;4585
Jumbo Supermarkten BV;31.01.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1410;110
Jumbo Supermarkten BV;01.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2155;1430
Jumbo Supermarkten BV;02.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2450;1760
Jumbo Supermarkten BV;03.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1764;
Jumbo Supermarkten BV;05.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1680;1697
Jumbo Supermarkten BV;06.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1507;2090
Jumbo Supermarkten BV;07.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1935;1650
Jumbo Supermarkten BV;08.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2095;1650
Jumbo Supermarkten BV;09.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2445;2310
Jumbo Supermarkten BV;10.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2870;2420
Jumbo Supermarkten BV;12.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2060;2530
Jumbo Supermarkten BV;13.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1845;
Jumbo Supermarkten BV;14.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1950;
Jumbo Supermarkten BV;15.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1692;1980
Jumbo Supermarkten BV;16.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2470;2420
Jumbo Supermarkten BV;17.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2455;2805
Jumbo Supermarkten BV;19.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1760;2200
Jumbo Supermarkten BV;20.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1620;2255
Jumbo Supermarkten BV;21.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1535;1265
Jumbo Supermarkten BV;22.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1810;1925
Jumbo Supermarkten BV;23.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2040;2090
Jumbo Supermarkten BV;24.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2455;2640
Jumbo Supermarkten BV;26.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2090;2255
Jumbo Supermarkten BV;27.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;945;770
Jumbo Supermarkten BV;28.02.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1020;440
Jumbo Supermarkten BV;01.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1130;1375
Jumbo Supermarkten BV;02.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1410;1265
Jumbo Supermarkten BV;03.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1500;2420
Jumbo Supermarkten BV;05.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1000;1760
Jumbo Supermarkten BV;06.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;945;1320
Jumbo Supermarkten BV;07.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1630;770
Jumbo Supermarkten BV;08.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1810;1045
Jumbo Supermarkten BV;09.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2255;1430
Jumbo Supermarkten BV;10.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1500;2255
Jumbo Supermarkten BV;12.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1000;1430
Jumbo Supermarkten BV;13.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;945;1320
Jumbo Supermarkten BV;14.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1630;220
Jumbo Supermarkten BV;15.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1810;1375
Jumbo Supermarkten BV;16.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2255;1221
Jumbo Supermarkten BV;17.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1500;1619
Jumbo Supermarkten BV;19.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1000;1705
Jumbo Supermarkten BV;20.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;945;1155
Jumbo Supermarkten BV;21.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1630;450
Jumbo Supermarkten BV;22.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1810;
Jumbo Supermarkten BV;23.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2255;
Jumbo Supermarkten BV;24.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1500;
Jumbo Supermarkten BV;26.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1350;1374
Jumbo Supermarkten BV;27.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1870;220
Jumbo Supermarkten BV;28.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2290;990
Jumbo Supermarkten BV;29.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2164;1430
Jumbo Supermarkten BV;30.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1494;1155
Jumbo Supermarkten BV;31.03.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;835;715
Jumbo Supermarkten BV;02.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;850;825
Jumbo Supermarkten BV;03.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1420;1430
Jumbo Supermarkten BV;04.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1420;385
Jumbo Supermarkten BV;05.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1890;1595
Jumbo Supermarkten BV;06.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2080;1650
Jumbo Supermarkten BV;07.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1965;1705
Jumbo Supermarkten BV;09.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1030;1815
Jumbo Supermarkten BV;10.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;4455;3095
Jumbo Supermarkten BV;11.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1930;1980
Jumbo Supermarkten BV;12.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2295;1210
Jumbo Supermarkten BV;13.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2985;2585
Jumbo Supermarkten BV;14.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;3340;2530
Jumbo Supermarkten BV;16.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1980;990
Jumbo Supermarkten BV;17.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2080;2310
Jumbo Supermarkten BV;18.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1575;530
Jumbo Supermarkten BV;19.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1905;1720
Jumbo Supermarkten BV;20.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2123;880
Jumbo Supermarkten BV;21.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2875;
Jumbo Supermarkten BV;23.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1715;770
Jumbo Supermarkten BV;24.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1780;
Jumbo Supermarkten BV;25.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1800;
Jumbo Supermarkten BV;26.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2165;
Jumbo Supermarkten BV;27.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2400;1155
Jumbo Supermarkten BV;28.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2875;1430
Jumbo Supermarkten BV;30.04.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1275;715
Jumbo Supermarkten BV;01.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;810;1540
Jumbo Supermarkten BV;02.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;895;1320
Jumbo Supermarkten BV;03.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;980;1265
Jumbo Supermarkten BV;04.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1470;476
Jumbo Supermarkten BV;05.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2000;440
Jumbo Supermarkten BV;07.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1300;570
Jumbo Supermarkten BV;08.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1600;
Jumbo Supermarkten BV;09.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1600;
Jumbo Supermarkten BV;10.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1500;
Jumbo Supermarkten BV;11.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1300;
Jumbo Supermarkten BV;12.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1500;
Jumbo Supermarkten BV;14.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1200;
Jumbo Supermarkten BV;15.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1200;
Jumbo Supermarkten BV;16.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1725;
Jumbo Supermarkten BV;17.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1500;
Jumbo Supermarkten BV;18.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2070;
Jumbo Supermarkten BV;19.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1965;
Jumbo Supermarkten BV;21.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1682;
Jumbo Supermarkten BV;22.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1640;
Jumbo Supermarkten BV;23.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2645;
Jumbo Supermarkten BV;24.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1980;
Jumbo Supermarkten BV;25.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2000;
Jumbo Supermarkten BV;26.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1750;
Jumbo Supermarkten BV;28.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1550;
Jumbo Supermarkten BV;29.05.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1640;
Jumbo Supermarkten BV;03.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1530;330
Jumbo Supermarkten BV;04.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1302;1045
Jumbo Supermarkten BV;05.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1302;385
Jumbo Supermarkten BV;06.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1530;1155
Jumbo Supermarkten BV;07.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1805;880
Jumbo Supermarkten BV;08.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2033;990
Jumbo Supermarkten BV;10.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1530;880
Jumbo Supermarkten BV;11.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1302;1045
Jumbo Supermarkten BV;12.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1302;990
Jumbo Supermarkten BV;13.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1530;1430
Jumbo Supermarkten BV;14.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1805;1155
Jumbo Supermarkten BV;15.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2033;1980
Jumbo Supermarkten BV;17.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1623;1595
Jumbo Supermarkten BV;18.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1227;1045
Jumbo Supermarkten BV;19.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1426;1320
Jumbo Supermarkten BV;20.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2498;1815
Jumbo Supermarkten BV;21.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2428;1265
Jumbo Supermarkten BV;22.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;2332;1430
Jumbo Supermarkten BV;23.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;3122;660
Jumbo Supermarkten BV;24.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1175;110
Jumbo Supermarkten BV;26.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;884;1155
Jumbo Supermarkten BV;27.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;807;1210
Jumbo Supermarkten BV;28.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1366;495
Jumbo Supermarkten BV;29.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1082;1815
Jumbo Supermarkten BV;30.12.2018;874991;R BLMKL 6SLAAN 6ST KKZ618 BPR 7ES;6;1496;220
Jumbo Supermarkten BV;17.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;190
Jumbo Supermarkten BV;18.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;234
Jumbo Supermarkten BV;19.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;600
Jumbo Supermarkten BV;20.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;470
Jumbo Supermarkten BV;22.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;460
Jumbo Supermarkten BV;23.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;320
Jumbo Supermarkten BV;24.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;48
Jumbo Supermarkten BV;26.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;;250
Jumbo Supermarkten BV;27.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;470;210
Jumbo Supermarkten BV;29.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;440;210
Jumbo Supermarkten BV;30.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;380;190
Jumbo Supermarkten BV;31.01.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;350;
Jumbo Supermarkten BV;01.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;400;95
Jumbo Supermarkten BV;02.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;500;360
Jumbo Supermarkten BV;03.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;470;343
Jumbo Supermarkten BV;05.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;440;430
Jumbo Supermarkten BV;06.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;380;410
Jumbo Supermarkten BV;07.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;350;540
Jumbo Supermarkten BV;08.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;400;500
Jumbo Supermarkten BV;09.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;500;470
Jumbo Supermarkten BV;10.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;490;29
Jumbo Supermarkten BV;12.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;430;360
Jumbo Supermarkten BV;13.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;410;255
Jumbo Supermarkten BV;14.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;540;310
Jumbo Supermarkten BV;15.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;400;308
Jumbo Supermarkten BV;16.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;550;400
Jumbo Supermarkten BV;17.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;470;520
Jumbo Supermarkten BV;19.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;440;370
Jumbo Supermarkten BV;20.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;380;450
Jumbo Supermarkten BV;21.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;350;90
Jumbo Supermarkten BV;22.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;400;
Jumbo Supermarkten BV;23.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;500;
Jumbo Supermarkten BV;24.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;470;220
Jumbo Supermarkten BV;26.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;440;370
Jumbo Supermarkten BV;27.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;380;504
Jumbo Supermarkten BV;28.02.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;350;500
Jumbo Supermarkten BV;01.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;400;311
Jumbo Supermarkten BV;02.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;500;330
Jumbo Supermarkten BV;03.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;470;484
Jumbo Supermarkten BV;05.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;440;432
Jumbo Supermarkten BV;06.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;380;179
Jumbo Supermarkten BV;07.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;350;630
Jumbo Supermarkten BV;08.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;400;546
Jumbo Supermarkten BV;09.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;500;408
Jumbo Supermarkten BV;10.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;470;
Jumbo Supermarkten BV;12.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;440;613
Jumbo Supermarkten BV;13.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;380;210
Jumbo Supermarkten BV;14.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;350;560
Jumbo Supermarkten BV;15.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;400;600
Jumbo Supermarkten BV;16.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;500;730
Jumbo Supermarkten BV;17.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;435;76
Jumbo Supermarkten BV;19.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;390;100
Jumbo Supermarkten BV;20.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;630;
Jumbo Supermarkten BV;21.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;550;
Jumbo Supermarkten BV;22.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;640;730
Jumbo Supermarkten BV;23.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;550;576
Jumbo Supermarkten BV;24.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;800;720
Jumbo Supermarkten BV;26.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1260;335
Jumbo Supermarkten BV;27.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1740;470
Jumbo Supermarkten BV;28.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2125;1380
Jumbo Supermarkten BV;29.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2015;
Jumbo Supermarkten BV;30.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1392;46
Jumbo Supermarkten BV;31.03.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;775;600
Jumbo Supermarkten BV;02.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;350;260
Jumbo Supermarkten BV;03.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;580;600
Jumbo Supermarkten BV;04.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;580;690
Jumbo Supermarkten BV;05.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;775;1140
Jumbo Supermarkten BV;06.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1105;120
Jumbo Supermarkten BV;07.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;600;682
Jumbo Supermarkten BV;09.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;650;648
Jumbo Supermarkten BV;10.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1050;1050
Jumbo Supermarkten BV;11.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1100;900
Jumbo Supermarkten BV;12.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;649
Jumbo Supermarkten BV;13.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;458
Jumbo Supermarkten BV;14.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;
Jumbo Supermarkten BV;16.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;
Jumbo Supermarkten BV;17.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;917
Jumbo Supermarkten BV;18.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;2621
Jumbo Supermarkten BV;19.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;
Jumbo Supermarkten BV;20.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;1326
Jumbo Supermarkten BV;21.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;
Jumbo Supermarkten BV;23.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;
Jumbo Supermarkten BV;24.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;420
Jumbo Supermarkten BV;25.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;
Jumbo Supermarkten BV;26.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;69
Jumbo Supermarkten BV;27.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;900
Jumbo Supermarkten BV;28.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;1980
Jumbo Supermarkten BV;30.04.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;864
Jumbo Supermarkten BV;01.05.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;660
Jumbo Supermarkten BV;02.05.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;1343
Jumbo Supermarkten BV;03.05.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;253
Jumbo Supermarkten BV;04.05.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2000;1517
Jumbo Supermarkten BV;05.05.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;2500;537
Jumbo Supermarkten BV;07.05.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1500;816
Jumbo Supermarkten BV;08.05.2018;875153;R MELOE 5SMIKE GALI 5KG FK413 PKB 7HN;5;1500;
