Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;14.04.2022;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;712;1210
Jumbo Supermarkten BV;15.04.2022;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;568;1780
Jumbo Supermarkten BV;12.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;5
Jumbo Supermarkten BV;14.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;320
Jumbo Supermarkten BV;15.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;350
Jumbo Supermarkten BV;16.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;140
Jumbo Supermarkten BV;17.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;240
Jumbo Supermarkten BV;18.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;150
Jumbo Supermarkten BV;19.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;190
Jumbo Supermarkten BV;21.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;260
Jumbo Supermarkten BV;23.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;40
Jumbo Supermarkten BV;24.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;230
Jumbo Supermarkten BV;25.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;320
Jumbo Supermarkten BV;26.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;220
Jumbo Supermarkten BV;28.03.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;50
Jumbo Supermarkten BV;01.04.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;410
Jumbo Supermarkten BV;11.04.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;190
Jumbo Supermarkten BV;12.04.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;150
Jumbo Supermarkten BV;14.04.2022;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;;340
Jumbo Supermarkten BV;29.01.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;200;240
Jumbo Supermarkten BV;31.01.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;290;283
Jumbo Supermarkten BV;01.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;318;558
Jumbo Supermarkten BV;02.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;355;240
Jumbo Supermarkten BV;03.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;420;373
Jumbo Supermarkten BV;04.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;467;355
Jumbo Supermarkten BV;05.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;490;170
Jumbo Supermarkten BV;07.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;290;362
Jumbo Supermarkten BV;08.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;318;114
Jumbo Supermarkten BV;09.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;355;464
Jumbo Supermarkten BV;10.02.2022;911815;R ARBSWSU 12x400 SKODE FK613 BPR JU 7ES;12;0;288
Jumbo Supermarkten BV;04.01.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;110
Jumbo Supermarkten BV;05.01.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;155
Jumbo Supermarkten BV;06.01.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;440
Jumbo Supermarkten BV;29.03.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;1470
Jumbo Supermarkten BV;30.03.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;1100
Jumbo Supermarkten BV;31.03.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;1080
Jumbo Supermarkten BV;01.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;600
Jumbo Supermarkten BV;02.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;405
Jumbo Supermarkten BV;04.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;1190
Jumbo Supermarkten BV;05.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;290
Jumbo Supermarkten BV;06.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;1080
Jumbo Supermarkten BV;07.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;340
Jumbo Supermarkten BV;08.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;770
Jumbo Supermarkten BV;11.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;1300
Jumbo Supermarkten BV;12.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;720
Jumbo Supermarkten BV;13.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;480
Jumbo Supermarkten BV;14.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;1024
Jumbo Supermarkten BV;15.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;840
Jumbo Supermarkten BV;18.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;542
Jumbo Supermarkten BV;19.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;430
Jumbo Supermarkten BV;25.04.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;;170
Jumbo Supermarkten BV;03.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;450;40
Jumbo Supermarkten BV;04.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;400;500
Jumbo Supermarkten BV;05.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;500;520
Jumbo Supermarkten BV;06.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;550;560
Jumbo Supermarkten BV;07.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;600;710
Jumbo Supermarkten BV;09.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;550;380
Jumbo Supermarkten BV;10.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;450;550
Jumbo Supermarkten BV;11.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;400;640
Jumbo Supermarkten BV;12.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;500;450
Jumbo Supermarkten BV;13.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;500;610
Jumbo Supermarkten BV;14.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;600;
Jumbo Supermarkten BV;16.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;600;
Jumbo Supermarkten BV;17.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;600;
Jumbo Supermarkten BV;18.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;550;
Jumbo Supermarkten BV;19.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;520;
Jumbo Supermarkten BV;20.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;560;
Jumbo Supermarkten BV;21.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;700;
Jumbo Supermarkten BV;23.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;600;
Jumbo Supermarkten BV;24.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;600;
Jumbo Supermarkten BV;25.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;550;
Jumbo Supermarkten BV;26.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;520;
Jumbo Supermarkten BV;27.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;560;
Jumbo Supermarkten BV;28.05.2022;911828;KK SNTOM 6x10ST EMM22 KKZ416 BPR JU4P8NL;6;700;
Jumbo Supermarkten BV;03.01.2022;911916;VVR ARB 27GEN 10x250 S22TS KKZ610BPR JU7;10;133;
Jumbo Supermarkten BV;04.01.2022;911916;VVR ARB 27GEN 10x250 S22TS KKZ610BPR JU7;10;109;
Jumbo Supermarkten BV;05.01.2022;911916;VVR ARB 27GEN 10x250 S22TS KKZ610BPR JU7;10;117;
Jumbo Supermarkten BV;06.01.2022;911916;VVR ARB 27GEN 10x250 S22TS KKZ610BPR JU7;10;131;
Jumbo Supermarkten BV;07.01.2022;911916;VVR ARB 27GEN 10x250 S22TS KKZ610BPR JU7;10;143;
Jumbo Supermarkten BV;08.01.2022;911916;VVR ARB 27GEN 10x250 S22TS KKZ610BPR JU7;10;167;
Jumbo Supermarkten BV;10.01.2022;911916;VVR ARB 27GEN 10x250 S22TS KKZ610BPR JU7;10;133;
Jumbo Supermarkten BV;18.03.2022;912234;R KK 35-40G 36ST SEALE KKZ618 BPR JU 8NL;36;;25
Jumbo Supermarkten BV;18.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;1205
Jumbo Supermarkten BV;19.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;4456
Jumbo Supermarkten BV;20.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;1785
Jumbo Supermarkten BV;21.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;1887
Jumbo Supermarkten BV;23.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2970
Jumbo Supermarkten BV;25.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;1365
Jumbo Supermarkten BV;26.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2020
Jumbo Supermarkten BV;28.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;3770
Jumbo Supermarkten BV;29.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;3830
Jumbo Supermarkten BV;30.04.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2080
Jumbo Supermarkten BV;02.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;1557
Jumbo Supermarkten BV;03.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2348
Jumbo Supermarkten BV;04.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;1485
Jumbo Supermarkten BV;05.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2465
Jumbo Supermarkten BV;06.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;3920
Jumbo Supermarkten BV;07.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;4270
Jumbo Supermarkten BV;09.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2975
Jumbo Supermarkten BV;10.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2685
Jumbo Supermarkten BV;11.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;2515
Jumbo Supermarkten BV;12.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;1345
Jumbo Supermarkten BV;13.05.2022;912443;ARB27-OPELS10x400S03TS KKZ613BPR JU4P7NL;10;;4450
Jumbo Supermarkten BV;03.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;190
Jumbo Supermarkten BV;04.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;315
Jumbo Supermarkten BV;05.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;480
Jumbo Supermarkten BV;07.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;460
Jumbo Supermarkten BV;08.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;160
Jumbo Supermarkten BV;10.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;130
Jumbo Supermarkten BV;11.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;291
Jumbo Supermarkten BV;12.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;264
Jumbo Supermarkten BV;14.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;240
Jumbo Supermarkten BV;15.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;398
Jumbo Supermarkten BV;17.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;70
Jumbo Supermarkten BV;18.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;220
Jumbo Supermarkten BV;19.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;60
Jumbo Supermarkten BV;20.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;200
Jumbo Supermarkten BV;21.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;420
Jumbo Supermarkten BV;22.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;50
Jumbo Supermarkten BV;24.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;335
Jumbo Supermarkten BV;25.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;295
Jumbo Supermarkten BV;26.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;30
Jumbo Supermarkten BV;27.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;340
Jumbo Supermarkten BV;28.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;500
Jumbo Supermarkten BV;31.01.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;355
Jumbo Supermarkten BV;01.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;78
Jumbo Supermarkten BV;02.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;315
Jumbo Supermarkten BV;03.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;325
Jumbo Supermarkten BV;04.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;455
Jumbo Supermarkten BV;05.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;145
Jumbo Supermarkten BV;08.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;280
Jumbo Supermarkten BV;10.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;330
Jumbo Supermarkten BV;11.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;160
Jumbo Supermarkten BV;12.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;430
Jumbo Supermarkten BV;14.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;355
Jumbo Supermarkten BV;15.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;160
Jumbo Supermarkten BV;17.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;205
Jumbo Supermarkten BV;19.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;490
Jumbo Supermarkten BV;23.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;255
Jumbo Supermarkten BV;24.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;170
Jumbo Supermarkten BV;25.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;335
Jumbo Supermarkten BV;26.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;410
Jumbo Supermarkten BV;28.02.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;70
Jumbo Supermarkten BV;01.03.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;190
Jumbo Supermarkten BV;03.03.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;275
Jumbo Supermarkten BV;04.03.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;75
Jumbo Supermarkten BV;05.03.2022;912444;ARB27-OPSON10x400S03TS KKZ613BPR JU4P7NL;10;;160
Jumbo Supermarkten BV;03.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;302;
Jumbo Supermarkten BV;04.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;241;
Jumbo Supermarkten BV;05.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;251;
Jumbo Supermarkten BV;06.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;317;410
Jumbo Supermarkten BV;07.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;380;
Jumbo Supermarkten BV;08.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;395;360
Jumbo Supermarkten BV;10.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;380;180
Jumbo Supermarkten BV;11.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;336;29
Jumbo Supermarkten BV;12.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;348;126
Jumbo Supermarkten BV;13.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;409;478
Jumbo Supermarkten BV;14.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;499;120
Jumbo Supermarkten BV;15.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;528;377
Jumbo Supermarkten BV;17.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;378;
Jumbo Supermarkten BV;18.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;336;
Jumbo Supermarkten BV;19.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;350;355
Jumbo Supermarkten BV;20.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;413;160
Jumbo Supermarkten BV;21.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;488;
Jumbo Supermarkten BV;22.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;535;420
Jumbo Supermarkten BV;24.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;452;
Jumbo Supermarkten BV;25.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;404;40
Jumbo Supermarkten BV;26.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;422;400
Jumbo Supermarkten BV;27.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;495;
Jumbo Supermarkten BV;28.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;581;
Jumbo Supermarkten BV;29.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;646;565
Jumbo Supermarkten BV;31.01.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;517;
Jumbo Supermarkten BV;01.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;469;332
Jumbo Supermarkten BV;02.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;496;
Jumbo Supermarkten BV;03.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;578;
Jumbo Supermarkten BV;04.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;678;
Jumbo Supermarkten BV;05.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;752;315
Jumbo Supermarkten BV;07.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;443;220
Jumbo Supermarkten BV;08.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;400;
Jumbo Supermarkten BV;09.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;426;295
Jumbo Supermarkten BV;10.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;495;
Jumbo Supermarkten BV;11.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;582;215
Jumbo Supermarkten BV;12.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;654;80
Jumbo Supermarkten BV;14.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;414;
Jumbo Supermarkten BV;15.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;381;70
Jumbo Supermarkten BV;16.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;398;275
Jumbo Supermarkten BV;17.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;461;80
Jumbo Supermarkten BV;18.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;542;405
Jumbo Supermarkten BV;19.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;604;
Jumbo Supermarkten BV;21.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;368;160
Jumbo Supermarkten BV;22.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;338;235
Jumbo Supermarkten BV;23.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;357;
Jumbo Supermarkten BV;24.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;410;80
Jumbo Supermarkten BV;25.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;485;90
Jumbo Supermarkten BV;26.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;542;
Jumbo Supermarkten BV;28.02.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;426;100
Jumbo Supermarkten BV;01.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;389;20
Jumbo Supermarkten BV;02.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;413;225
Jumbo Supermarkten BV;03.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;473;
Jumbo Supermarkten BV;04.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;561;240
Jumbo Supermarkten BV;05.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;627;225
Jumbo Supermarkten BV;07.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;345;325
Jumbo Supermarkten BV;08.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;314;260
Jumbo Supermarkten BV;09.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;335;365
Jumbo Supermarkten BV;10.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;387;285
Jumbo Supermarkten BV;11.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;459;530
Jumbo Supermarkten BV;12.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;513;405
Jumbo Supermarkten BV;14.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;402;420
Jumbo Supermarkten BV;15.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;376;360
Jumbo Supermarkten BV;16.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;400;260
Jumbo Supermarkten BV;17.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;461;390
Jumbo Supermarkten BV;18.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;543;305
Jumbo Supermarkten BV;19.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;604;465
Jumbo Supermarkten BV;21.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;401;365
Jumbo Supermarkten BV;22.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;364;165
Jumbo Supermarkten BV;23.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;389;285
Jumbo Supermarkten BV;24.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;448;380
Jumbo Supermarkten BV;25.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;530;530
Jumbo Supermarkten BV;26.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;589;490
Jumbo Supermarkten BV;28.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;474;275
Jumbo Supermarkten BV;29.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;437;285
Jumbo Supermarkten BV;30.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;465;255
Jumbo Supermarkten BV;31.03.2022;912445;ARB27-OPGEN10x400S03TS KKZ613BPR JU4P7NL;10;539;230
