Retail Client;Date;Article Code;Article Description;Size of Packing Unit ;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;19.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;176;90
Jumbo Supermarkten BV;20.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;209;90
Jumbo Supermarkten BV;21.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;220;125
Jumbo Supermarkten BV;22.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;264;170
Jumbo Supermarkten BV;23.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;286;175
Jumbo Supermarkten BV;24.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;242;125
Jumbo Supermarkten BV;26.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;176;100
Jumbo Supermarkten BV;27.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;209;135
Jumbo Supermarkten BV;28.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;220;90
Jumbo Supermarkten BV;29.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;264;110
Jumbo Supermarkten BV;30.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;286;200
Jumbo Supermarkten BV;31.10.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;242;160
Jumbo Supermarkten BV;02.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;90;100
Jumbo Supermarkten BV;03.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;100;115
Jumbo Supermarkten BV;04.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;100
Jumbo Supermarkten BV;05.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;135
Jumbo Supermarkten BV;06.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;160
Jumbo Supermarkten BV;07.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;190
Jumbo Supermarkten BV;09.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;90;85
Jumbo Supermarkten BV;10.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;100;110
Jumbo Supermarkten BV;11.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;120
Jumbo Supermarkten BV;12.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;180
Jumbo Supermarkten BV;13.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;130
Jumbo Supermarkten BV;14.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;160
Jumbo Supermarkten BV;16.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;90;100
Jumbo Supermarkten BV;17.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;100;110
Jumbo Supermarkten BV;18.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;140
Jumbo Supermarkten BV;19.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;70
Jumbo Supermarkten BV;20.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;180
Jumbo Supermarkten BV;21.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;160
Jumbo Supermarkten BV;23.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;90;90
Jumbo Supermarkten BV;24.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;100;105
Jumbo Supermarkten BV;25.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;100
Jumbo Supermarkten BV;26.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;135
Jumbo Supermarkten BV;27.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;155
Jumbo Supermarkten BV;28.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;195
Jumbo Supermarkten BV;30.11.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;90;50
Jumbo Supermarkten BV;01.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;100;110
Jumbo Supermarkten BV;02.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;95
Jumbo Supermarkten BV;03.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;135
Jumbo Supermarkten BV;04.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;160
Jumbo Supermarkten BV;05.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;150
Jumbo Supermarkten BV;07.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;90;100
Jumbo Supermarkten BV;08.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;100;130
Jumbo Supermarkten BV;09.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;105
Jumbo Supermarkten BV;10.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;125;110
Jumbo Supermarkten BV;11.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;95
Jumbo Supermarkten BV;12.12.2020;907474;R ASP GR XL 5x450 WIK KKZ416 BPR JU7PE;5;175;
Jumbo Supermarkten BV;20.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;480;
Jumbo Supermarkten BV;21.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;480;360
Jumbo Supermarkten BV;22.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;480;420
Jumbo Supermarkten BV;23.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;480;400
Jumbo Supermarkten BV;24.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;720;600
Jumbo Supermarkten BV;25.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;680;640
Jumbo Supermarkten BV;27.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;396;360
Jumbo Supermarkten BV;28.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;405;270
Jumbo Supermarkten BV;29.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;429;560
Jumbo Supermarkten BV;30.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;498;440
Jumbo Supermarkten BV;31.01.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;600;430
Jumbo Supermarkten BV;01.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;672;540
Jumbo Supermarkten BV;03.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;396;340
Jumbo Supermarkten BV;04.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;405;240
Jumbo Supermarkten BV;05.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;429;390
Jumbo Supermarkten BV;06.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;498;400
Jumbo Supermarkten BV;07.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;600;500
Jumbo Supermarkten BV;08.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;672;620
Jumbo Supermarkten BV;10.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;333;420
Jumbo Supermarkten BV;11.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;338;540
Jumbo Supermarkten BV;12.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;358;620
Jumbo Supermarkten BV;13.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;415;400
Jumbo Supermarkten BV;14.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;500;740
Jumbo Supermarkten BV;15.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;558;560
Jumbo Supermarkten BV;17.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;333;300
Jumbo Supermarkten BV;18.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;338;360
Jumbo Supermarkten BV;19.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;358;300
Jumbo Supermarkten BV;20.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;415;440
Jumbo Supermarkten BV;21.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;500;400
Jumbo Supermarkten BV;22.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;558;480
Jumbo Supermarkten BV;24.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;333;360
Jumbo Supermarkten BV;25.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;211;280
Jumbo Supermarkten BV;26.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;229;300
Jumbo Supermarkten BV;27.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;415;440
Jumbo Supermarkten BV;28.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;500;340
Jumbo Supermarkten BV;29.02.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;558;400
Jumbo Supermarkten BV;02.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;333;420
Jumbo Supermarkten BV;03.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;253;320
Jumbo Supermarkten BV;04.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;269;460
Jumbo Supermarkten BV;05.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;415;87
Jumbo Supermarkten BV;06.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;500;340
Jumbo Supermarkten BV;07.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;558;
Jumbo Supermarkten BV;09.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;333;250
Jumbo Supermarkten BV;10.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;253;10
Jumbo Supermarkten BV;11.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;269;240
Jumbo Supermarkten BV;12.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;415;
Jumbo Supermarkten BV;13.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;500;220
Jumbo Supermarkten BV;14.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;558;200
Jumbo Supermarkten BV;16.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;498;
Jumbo Supermarkten BV;17.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;292;200
Jumbo Supermarkten BV;18.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;299;420
Jumbo Supermarkten BV;19.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;622;220
Jumbo Supermarkten BV;20.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;676;605
Jumbo Supermarkten BV;21.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;721;
Jumbo Supermarkten BV;23.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;431;240
Jumbo Supermarkten BV;24.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;313;
Jumbo Supermarkten BV;25.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;379;
Jumbo Supermarkten BV;26.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;537;180
Jumbo Supermarkten BV;27.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;586;380
Jumbo Supermarkten BV;28.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;643;340
Jumbo Supermarkten BV;30.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;333;440
Jumbo Supermarkten BV;31.03.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;253;280
Jumbo Supermarkten BV;01.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;269;260
Jumbo Supermarkten BV;02.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;415;
Jumbo Supermarkten BV;03.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;500;
Jumbo Supermarkten BV;04.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;558;21
Jumbo Supermarkten BV;06.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;320;760
Jumbo Supermarkten BV;07.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;320;540
Jumbo Supermarkten BV;08.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;550;589
Jumbo Supermarkten BV;09.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;600;260
Jumbo Supermarkten BV;10.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;550;
Jumbo Supermarkten BV;11.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;350;550
Jumbo Supermarkten BV;13.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;333;400
Jumbo Supermarkten BV;14.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;253;
Jumbo Supermarkten BV;15.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;269;
Jumbo Supermarkten BV;16.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;415;
Jumbo Supermarkten BV;17.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;500;
Jumbo Supermarkten BV;18.04.2020;907569;VVARB 27-OPSON 10x400S03TS KKZ613BPR JU7;10;558;
Jumbo Supermarkten BV;28.01.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;50
Jumbo Supermarkten BV;31.01.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;50
Jumbo Supermarkten BV;04.02.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;40
Jumbo Supermarkten BV;05.02.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;10
Jumbo Supermarkten BV;05.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;293
Jumbo Supermarkten BV;06.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;20
Jumbo Supermarkten BV;07.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;480
Jumbo Supermarkten BV;09.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;130
Jumbo Supermarkten BV;10.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;370
Jumbo Supermarkten BV;12.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;360
Jumbo Supermarkten BV;13.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;160
Jumbo Supermarkten BV;14.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;520
Jumbo Supermarkten BV;16.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;520
Jumbo Supermarkten BV;17.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;320
Jumbo Supermarkten BV;19.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;720
Jumbo Supermarkten BV;20.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;55
Jumbo Supermarkten BV;21.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;200
Jumbo Supermarkten BV;24.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;120
Jumbo Supermarkten BV;25.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;600
Jumbo Supermarkten BV;26.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;200
Jumbo Supermarkten BV;31.03.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;160
Jumbo Supermarkten BV;01.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;440
Jumbo Supermarkten BV;02.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;400
Jumbo Supermarkten BV;03.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;380
Jumbo Supermarkten BV;04.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;499
Jumbo Supermarkten BV;08.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;590
Jumbo Supermarkten BV;09.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;340
Jumbo Supermarkten BV;10.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;480
Jumbo Supermarkten BV;11.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;150
Jumbo Supermarkten BV;13.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;280
Jumbo Supermarkten BV;14.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;720
Jumbo Supermarkten BV;17.04.2020;907574;ARB 27-OPGEN 10x400S03TS KKZ613BPR JU7NL;10;;480
Jumbo Supermarkten BV;25.07.2020;907719;ARB 30LIMA 8x500 S02 DA513T DPB GL 7NL;8;;544
Jumbo Supermarkten BV;11.06.2020;907720;ARB 35LIMA 8x500 S02 DA513T DPB GL 7NL;8;;40
Jumbo Supermarkten BV;17.07.2020;907722;VVARB 30LIMA 8x500 S13 DA513T DPB GL 9NL;8;;112
Jumbo Supermarkten BV;20.07.2020;907722;VVARB 30LIMA 8x500 S13 DA513T DPB GL 9NL;8;;315
Jumbo Supermarkten BV;19.06.2020;907723;VVARB 35LIMA 8x500 S13 DA513T DPB GL 9NL;8;;209
Jumbo Supermarkten BV;13.07.2020;907723;VVARB 35LIMA 8x500 S13 DA513T DPB GL 9NL;8;;341
Jumbo Supermarkten BV;30.12.2019;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;44;70
Jumbo Supermarkten BV;31.12.2019;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;63;170
Jumbo Supermarkten BV;02.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;67;20
Jumbo Supermarkten BV;03.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;62;180
Jumbo Supermarkten BV;04.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;78;200
Jumbo Supermarkten BV;06.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;50;40
Jumbo Supermarkten BV;07.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;40;90
Jumbo Supermarkten BV;08.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;30;60
Jumbo Supermarkten BV;09.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;35;20
Jumbo Supermarkten BV;10.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;40;20
Jumbo Supermarkten BV;11.01.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;50;
Jumbo Supermarkten BV;17.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;389;410
Jumbo Supermarkten BV;19.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;260;
Jumbo Supermarkten BV;20.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;193;240
Jumbo Supermarkten BV;21.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;161;180
Jumbo Supermarkten BV;22.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;183;190
Jumbo Supermarkten BV;23.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;204;60
Jumbo Supermarkten BV;24.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;231;100
Jumbo Supermarkten BV;26.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;232;
Jumbo Supermarkten BV;27.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;193;260
Jumbo Supermarkten BV;28.10.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;0;55
Jumbo Supermarkten BV;02.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;140;
Jumbo Supermarkten BV;03.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;120;
Jumbo Supermarkten BV;04.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;180;
Jumbo Supermarkten BV;05.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;180;
Jumbo Supermarkten BV;06.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;180;
Jumbo Supermarkten BV;07.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;190;
Jumbo Supermarkten BV;09.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;140;
Jumbo Supermarkten BV;10.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;120;
Jumbo Supermarkten BV;11.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;180;
Jumbo Supermarkten BV;12.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;180;
Jumbo Supermarkten BV;13.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;180;
Jumbo Supermarkten BV;14.11.2020;907859;R CRANB 4x340 S75TS KKZ410 BPR JU 7US;4;190;
Jumbo Supermarkten BV;11.02.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;110
Jumbo Supermarkten BV;12.02.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;410
Jumbo Supermarkten BV;03.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;87
Jumbo Supermarkten BV;04.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;490
Jumbo Supermarkten BV;12.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;300
Jumbo Supermarkten BV;13.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;300
Jumbo Supermarkten BV;17.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;360
Jumbo Supermarkten BV;18.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;327
Jumbo Supermarkten BV;21.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;450
Jumbo Supermarkten BV;23.03.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;600
Jumbo Supermarkten BV;28.04.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;550
Jumbo Supermarkten BV;10.10.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;447
Jumbo Supermarkten BV;12.10.2020;908281;R TRT 4x500 SKFP KKZ410 BPR BIO JU 8ES;4;;45
Jumbo Supermarkten BV;06.04.2020;908540;TCH 24-30 9x250 STRD DT410G BPR JU 8NL;9;;600
Jumbo Supermarkten BV;09.04.2020;908540;TCH 24-30 9x250 STRD DT410G BPR JU 8NL;9;;1000
Jumbo Supermarkten BV;06.04.2020;908541;TCH 29-35 9x250 STRD DT410G BPR JU 8NL;9;;200
Jumbo Supermarkten BV;17.04.2020;908541;TCH 29-35 9x250 STRD DT410G BPR JU 8NL;9;;200
Jumbo Supermarkten BV;16.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;;385
Jumbo Supermarkten BV;17.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;;217
Jumbo Supermarkten BV;21.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;600;
Jumbo Supermarkten BV;22.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;750;715
Jumbo Supermarkten BV;23.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;960;770
Jumbo Supermarkten BV;24.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;960;705
Jumbo Supermarkten BV;25.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;1320;825
Jumbo Supermarkten BV;26.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;1380;1320
Jumbo Supermarkten BV;28.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;780;550
Jumbo Supermarkten BV;29.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;750;495
Jumbo Supermarkten BV;30.09.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;960;715
Jumbo Supermarkten BV;01.10.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;960;605
Jumbo Supermarkten BV;02.10.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;1320;1120
Jumbo Supermarkten BV;03.10.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;1380;1444
Jumbo Supermarkten BV;05.10.2020;908665;R KK 35-40G 36ST SEKOE KKZ618 BPR JU 7ES;36;1300;810
