"Article","Product_hier_1","Product_hier_2","Product_hier_3","Country_of_origin","Class","Contents","Crop","Consumer_unit","Price_group","Quality","Item_description"
211200,"vegetables","tomato","tomato round","NL","I","10","tom","500 gram",1165,8,"VVTOM 57-67 MI 10X500 SZWFP KK613 PPPO8N"
211201,"vegetables","tomato","tomato big","NL","I","3,5","tomvl","kilogram",1190,8,"VVTOMVL 72-82 MI 3,5KG KK410 PP 8NL"
211202,"vegetables","tomato","tomato big","NL","I","3,5","tomvl","kilogram",1190,7,"VVTOMVL 72-82 MI 3,5KG KK410 PP 7NL"
211203,"vegetables","tomato","tomato round","NL","I","10","tom","500 gram",1165,8,"VVTOM 57-67 MI 10X500 SZWFP KK613 PPVM8N"
211204,"vegetables","tomato","tomato big","NL","I","6","tomvl","2 stuks",1190,8,"VVTOMVL72-82 6X2ST STRFP KK410 PP JU 8NL"
211205,"vegetables","tomato","tomato round","NL","I","10","tom","500 gram",1165,8,"VVTOM 57-67MI 10X500 SZWS KK613 PP PO 8N"
211206,"vegetables","tomato","tomato special","NL","I","6","tomvl","2 stuks",1390,8,"VVTOMVLMIDG6 CDB 6X2ST SZW KK416 PP 8NL"
211207,"vegetables","tomato","tomato special","NL","I","6","tomvl","2 stuks",1390,8,"VVTOMVL MIDCDB 6X2ST SZWFP KK416 PP DE 8"
211208,"vegetables","tomato","tomato round","NL","I","20","tom","500 gram",1165,8,"VVTOM57-67 20X500 SZWFP D613HL EP AN 8NL"
211209,"vegetables","tomato","tomato round","ES","I","20","tom","500 gram",2402,8,"VVTOM M 20X500 SZWFP D621HL EP AN 8ES"
211210,"vegetables","tomato","tomato round","NL","I","12","tom","500 gram",1165,8,"VVTOM 57-67 MI 12X500 NET KK613 PP 8NL"
211211,"vegetables","tomato","tomato round","ES","I","12","tom","500 gram",2402,8,"VVTOM M MI 12X500 NET KK613 PP 8ES"
211212,"vegetables","tomato","tomato round","MA","I","12","tom","500 gram",2402,8,"VVTOM M MI 12X500 NET KK613 PP 8MA"
211213,"vegetables","tomato","tomato round","ES","I","5","tomvl","kilogram",2402,8,"VVTOMVLM 5KG FK413 PKB 8ES"
211214,"vegetables","tomato","tomato big","MA","I","6","tomvl","2 stuks",2402,8,"VVTOMVLG 6X2ST SZWFP KK416 PP PL 8MA"
211215,"vegetables","tomato","tomato round","NL","I","12","tom","500 gram",1165,8,"VVTOM 57-67MI 12X500 NET KK613 PP PL 8NL"
211216,"vegetables","tomato","tomato round","NL","I","12","tom","500 gram",1165,8,"VVTOM 57-67 MI 12X500 NET KK416 PP PL 8N"
211217,"vegetables","tomato","tomato big","ES","I","3,5","tomvl","kilogram",2402,8,"VVR TOMVL GG MI 3,5KG KK410 PP 8ES"
211218,"vegetables","tomato","tomato round","ES","I","20","tom","500 gram",2402,8,"VVR TOM M 20X500 SKOFP D615HL EP AN 8ES"
211219,"vegetables","tomato","tomato big","MA","I","3,5","tomvl","kilogram",2402,8,"VVTOMVL GG 3,5KG KK416 PP 8MA"
211220,"vegetables","tomato","tomato big","MA","I","3","tomvl","kilogram",2402,8,"VVTOMVLGGMI 3KG KK410 PP 8MA"
211221,"vegetables","tomato","tomato round","MA","I","20","tom","500 gram",2402,8,"VVTOMM 20X500 SZWFP D621HL EP AN 8MA"
211223,"vegetables","tomato","tomato round","ES","I","9","tom","500 gram",2402,8,"VVTOMM 9X500 SZWFP KK613 PP HV 8ES"
211224,"vegetables","tomato","tomato round","ES","I","6","tom","kilogram",2402,8,"VVTOMMM 6KG FK414 PKB 8ES"
211225,"vegetables","tomato","tomato big","ES","I","3","tomvl","kilogram",2402,8,"VVTOMVLGG 3KG KK410 PP 8ES"
211226,"vegetables","tomato","tomato big","MA","I","3","tomvl","kilogram",2402,8,"VVTOMVLG 3KG KK416 PP 8MA"
211227,"vegetables","tomato","tomato big","ES","I","3","tomvl","kilogram",2402,8,"VVTOMVLG 3KG KK410 PP 8ES"
211233,"vegetables","tomato","tomato round","MA","I","12","tom","500 gram",2402,8,"VVTOM MMI 12X500 NET KK416 PP 8MA"
211234,"vegetables","tomato","tomato round","ES","I","12","tom","500 gram",2402,8,"VVTOM MMI 12X500 NET KK416 PP VM 8ES"
211235,"vegetables","tomato","tomato big","MA","I","3","tomvl","kilogram",2402,8,"VVTOMVL GGMI 3KG KK410 PP 8MA"
211236,"vegetables","tomato","tomato big","MA","I","7","tomvl","kilogram",2402,8,"VVTOMVLGG32 7KG FK610 PKB 8MA"
211237,"vegetables","tomato","tomato round","ES","I","6","tom","kilogram",2402,8,"VVTOMM 6KG FK414 PKB ED 8ES"
211238,"vegetables","tomato","tomato big","ES","I","6","tomvl","kilogram",2402,8,"VVTOMVLG 6KG FK609 VLP 8ES"
211240,"vegetables","tomato","tomato round","ES","I","6","tom","kilogram",2402,8,"VVTOMMG 6KG FK414 VLP 8ES"
211241,"vegetables","tomato","tomato big","ES","I","3,5","tomvl","kilogram",2402,8,"VVR TOMVL GG MI 3,5KG KK410 EP 8ES"
211242,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 47-52 MI 6KG DT414M DPA 8NL"
211243,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM ZK 47-57 MI 6KG DT414Z DPA 8NL"
211244,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 57-62 MI 6KG DT414M DPA 8NL"
211245,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM62-67MI 6KG DT414M DPA 8NL"
211246,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VV TOM57-67MI 6KG DT414M DPA 8NL"
211247,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MI 6KG DT414M EP 8NL"
211248,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM ZK 57-67 MI 6KG DT414Z DPA 8NL"
211249,"vegetables","tomato","tomato round","NL","I","6","tom","1000 gram",1165,8,"VVTOM57-67MI 6X1000 NET DT414M DPA 8NL"
211251,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM57-67MI 6KG PB415 EP 8NL"
211252,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM57-67MI 6KG FK414 PKE SO 8NL"
211253,"vegetables","tomato","tomato round","NL","I","6","tom","1000 gram",1165,8,"VVTOM57-67MI 6X1000 NET KKG415 CPE 8NL"
211254,"vegetables","tomato","tomato round","NL","I","12","tom","kilogram",1165,8,"VV TOM ZK57-67MI 12KG SBMSH CPB SA 8NL"
211255,"vegetables","tomato","tomato round","NL","I","12","tom","kilogram",1165,8,"VV TOM57-67MI 12KG TBMSH CPB TE 8NL"
211256,"vegetables","tomato","tomato round","NL","I","12","tom","1000 gram",1165,8,"VVTOM57-67MI 12X1000 STRFP NBSTN EP NE 8"
211257,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VV TOM40-47RD 6KG DT414M EP 8NL"
211258,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VV TOM40-47RD 6KG DT414M EP 6NL"
211259,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"VVTOM 40-47 MI 6KG DT414M EP 5NL"
211260,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VV TOM47-57RD 6KG DT414M EP 6NL"
211261,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"VV TOM47-57MI 6KG DT414M EP 5NL"
211262,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"VVTOM57-67MI 6KG DT414M EP 5NL"
211263,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 RD 6KG DT414M EP 8NL"
211264,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM57-67RD 6KG DT414M EP 6NL"
211265,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM47-57RD 6KG DT414M DPA 8NL"
211266,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VV TOM47-57RD 6KG DT414M EP 8NL"
211267,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"VV TOM67-82MI 6KG DT414M EP 5NL"
211268,"vegetables","tomato","tomato round","NL","I","20","tom","500 gram",1165,8,"VVTOM57-67MI 20X500 STRFP ABSTN CPB AS 8"
211269,"vegetables","tomato","tomato round","NL","I","10","tom","500 gram",1165,8,"VVTOM57-67MI 10X500 NET TBHLF CPB TE 8NL"
211270,"vegetables","tomato","tomato round","NL","I","20","tom","450 gram",1165,8,"VVTOM 47-57 MI 20X450STRFP SBSTN CPB SA8"
211271,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 67-82 LI 6KG DT414M DPA 6NL"
211272,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",1190,8,"VVTOMVL SZK67-82MI 6KG DT414Z EP 8NL"
211273,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",9120,6,"R TOMVLSV 67-82MI6KGDT414ZEP6NL"
211274,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 67-82 LI 6KG DT414M DPA 8NL"
211275,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 40-47 RD 6KG DT414M DPA 6NL"
211276,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 67-82 MI 6KG DT414M DPA 8NL"
211277,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 67-82 MI 6KG DT414M EP 8NL"
211278,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 ML 6KG DT414M DPA 8NL"
211279,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM67-82MI VICT 6KG FK414 EP 8NL"
211280,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 67-82 MI VICT 6KG FK414 PKB 8NL"
211281,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM67-82MI VICT 6KG FK414 DPA 8NL"
211282,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"TOM 67-82 MI 6KG DT414M DPA 6NL"
211283,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 67-82 MI 6KG DT414M EP 6NL"
211284,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"TOM 67-82 MI VICT 6KG FK414 PKB 6NL"
211285,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 57-67 ML 6KG DT414M DPA 8NL"
211286,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"VVTOM 67-82 MI 6KG DT414M DPA 5NL"
211289,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"R TOMVL SV 72-82 MI 7KG DV610GDPA8NL"
211290,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"VVR TOMVLSZK 72-82 MI7KGDV610GDPA8NL"
211291,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"R TOMVL SV 72-82 MI 7KG DV610G EP 8NL"
211292,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",9120,8,"VVR TOMVL SV 72-82 MI 6KG DT414MDPA8NL"
211293,"vegetables","tomato","tomato big","NL","I","12","tomvl","kilogram",1190,8,"VVTOMVL SZK72-82MI 12KG PB618 PP 8NL"
211294,"vegetables","tomato","tomato big","NL","I","3,5","tomvl","kilogram",1190,8,"VVTOMVL SV72-82MI 3,5KG KKG410 EP ED 8NL"
211295,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,8,"VVTOMVL SV72-82MI 7KG DV610S EP 8NL"
211296,"vegetables","tomato","tomato big","NL","I","6,5","tomvl","kilogram",1190,8,"VVTOMVLSV72-82MI 6,5KGT28 D609GZCPB SA 8"
211297,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV72-82MI 7KG DV610G DPA 7NL"
211298,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SZK72-82MI 7KG DV610G DPA 7NL"
211299,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 ML 6KG DT414M EP 8NL"
211300,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM57-67MI 6KG DT414M EP 8NL"
211301,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV72-82MI 7KG DV610G EP 7NL"
211302,"vegetables","tomato","tomato big","NL","I","12","tomvl","kilogram",1190,7,"VVTOMVL SZK72-82MI 12KG PB618 PP 7NL"
211303,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV72-82MI 7KG DV610S EP 7NL"
211304,"vegetables","tomato","tomato big","NL","I","6,5","tomvl","kilogram",1190,7,"VVTOMVLSV72-82MI 6,5KGT28 D609GZCPB SA 7"
211305,"vegetables","tomato","tomato big","NL","I","6,5","tomvl","kilogram",1190,7,"VVTOMVL SV72-82MI 6,5KG T28 D609GZ CPB 7"
211306,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"VVR TOMVL 72-82 MI 7KG DV610G DPA 8NL"
211307,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",9120,8,"VVR TOMVL 72-82 MI 6KG DT414Z DPA 8NL"
211308,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",1190,8,"VVTOMVL72-82MI 6KG DT414Z DPA 8NL"
211309,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,6,"VVTOMVL72-82MI 7KG DV610G DPA 6NL"
211310,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",1190,6,"VVTOMVL72-82MI 6KG DT414Z DPA 6NL"
211311,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",1190,6,"VVTOMVL72-82MI 6KG DT414Z DPA 6NL"
211312,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",9120,6,"R TOMVL 72-82 MI VICT 6KG FK414 PKB 6NL"
211313,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"VVR TOMVL SV 72-82 RD 7KG DV610G DPA 8NL"
211314,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV72-82RD 7KG DV610G DPA 7NL"
211315,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,6,"VVTOMVL72-82RD 7KG DV610G DPA 6NL"
211316,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,6,"VVR TOMVL SV 72-82 RD 7KG DV610G DPA 6NL"
211317,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,8,"VVTOMVL82-102MI 7KG DV610G DPA 8NL"
211318,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,6,"R TOMVL 82-102 MI 7KG DV610G DPA 6NL"
211319,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",1190,6,"VVTOMVL82-102MI 6KG FK410 PKB 6NL"
211320,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",1190,6,"VVTOMVL82-102MI VICT 6KG FK414 PKB 6NL"
211321,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102RD 7KG DV610G DPA 7NL"
211322,"vegetables","tomato","tomato big","NL","I","6","tomvl","kilogram",9120,8,"VVR TOMVL 82-102 RD 6KG DT414Z DPA 8NL"
211323,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,6,"VVR TOMVL 82-102 RD 7KG DV610G DPA 6NL"
211324,"vegetables","tomato","tomato round","NL","I","10","tom","1000 gram",1165,8,"VVTOM47-57MI 10X1000 STRFP D615ZB EP 8NL"
211325,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,6,"VVR TOMVL SV 82-102 RD 7KG DV610G DPA 6N"
211326,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"R TOMVL SV 82-102 MI 7KG DV610G EP 8NL"
211327,"vegetables","tomato","tomato big","NL","I","3,5","tomvl","kilogram",1190,8,"VVTOMVL SV82-102MI 3,5KG KKG410 EP ED 8N"
211328,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,8,"VVTOMVL SV82-102MI 7KG FK610 PKB 8NL"
211329,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,8,"VVTOMVL SV82-102MI 7KG DV610S EP 8NL"
211330,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"VVR TOMVL SV 82-102 MI 7KG KKG613 EP 8NL"
211331,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,8,"VVTOMVL SV82-102MI 7KG DV610S DPA 8NL"
211332,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,8,"VVTOMVLSV82-102MI 7KGT28 D609GZ CPB SA 8"
211333,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,8,"VVTOMVL SV82-102MI 7KG T28 D609GZ CPB 8N"
211334,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM57-67MI 6KG KKG415 EP 6NL"
211335,"vegetables","tomato","tomato big","NL","I","3,5","tomvl","kilogram",9120,8,"R TOMVLSV 82-102 MI 3,5KG T14D410GZEP8NL"
211336,"vegetables","tomato","tomato big","NL","I","4","tomvl","kilogram",1190,8,"VVTOMVL SV82-102MI 4KG T14 D410GZ EP 8NL"
211337,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"R TOMVL SV 82-102 MI 7KG T28DV610GDPA8NL"
211338,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 7KG DV610G EP 7NL"
211339,"vegetables","tomato","tomato big","NL","I","3,5","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 3,5KG KKG410 EP 7NL"
211340,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 7KG FK610 PKB 7NL"
211341,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 7KG DV610S EP 7NL"
211342,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 7KG DV610S DPA 7NL"
211343,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 7KG T28 D609GZ CPB 7N"
211344,"vegetables","tomato","tomato big","NL","I","3,5","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 3,5KG T14 D410GZ EP 7"
211345,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102MI 7KG T28 DV610G DPA 7N"
211346,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,6,"VVTOMVL SV82-102MI 7KG DV610G DPA 6NL"
211347,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,8,"VVR TOMVL SV 82-102 RD 7KG DV610G DPA 8N"
211348,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,7,"VVTOMVL SV82-102RD 7KG DV610G DPA US 7NL"
211349,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",1190,6,"VVTOMVL SV 82-102 RD 7KG DV610G DPA US 6"
211350,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,6,"VVR TOMVL >102 RD 7KG DV610G DPA 6NL"
211351,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,8,"VVTOMVL GR G8CDB 3KG D412CB DPA 8NL"
211352,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM67-82MI 6KG FK414 DPA 6NL"
211353,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,6,"VVTOMVLGRG6CDB 3KG D412CB DPA 6NL"
211354,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,8,"VVTOMVL MID G8CDB 3KG D412CB DPA 8NL"
211355,"vegetables","tomato","tomato special","NL","I","7","tomvl","kilogram",1390,8,"VVTOMVL MID G8CDB 7KG DF613T DPA 8NL"
211356,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,6,"VVTOMVLMIDG6CDB 3KG D412CB DPA 6NL"
211357,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,8,"VVTOMVL FIJN G8CDB 3KG D412CB DPA 8NL"
211358,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,6,"VVTOMVLFIJNG6CDB 3KG D412CB DPA 6NL"
211359,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,8,"VVTOMVL MID M8CDB 3KG D412CB DPA 8NL"
211360,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,8,"VVTOMVL MID R8CDB 3KG D412CB DPA 8NL"
211361,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 40-47 MI 6KG PB415 PP 6NL"
211362,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"VVTOM40-47MI 6KG PB415 PP 5NL"
211363,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"TOM 40-47 MI 6KG DT414M DPA 5NL"
211364,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM40-47RD 6KG DT414M DPA 8NL"
211365,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 LI 6KG DT414M DPA 8NL"
211366,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 LI 6KG DT414M EP 8NL"
211367,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 LI 6KG D414BS DPA 8NL"
211368,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 LI 6KG DT414M DPA 6NL"
211369,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 LI 6KG D414BS DPA 6NL"
211370,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MI 6KG DT414M EP 8NL"
211371,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 52-57 MI 6KG DT414M DPA 8NL"
211372,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM ZK 52-57 MI 6KG DT414M DPA 8NL"
211373,"vegetables","tomato","tomato round","NL","I","9","tom","1000 gram",1165,8,"VVTOM 47-57 MI 9X1000 STRFP PB618 PP 8NL"
211374,"vegetables","tomato","tomato round","NL","I","4","tom","2000 gram",1165,8,"VVTOM47-57MI 4X2000SZWFP DF613T DPA BW 8"
211375,"vegetables","tomato","tomato round","NL","I","10","tom","1000 gram",1165,8,"VVTOM47-57MI 10X1000 STRFP D615ZB DPA 8N"
211376,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 47-57 MI 6KG KKG415 EP 8NL"
211377,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 47-57 MI VICT 6KG FK414 PKB 8NL"
211378,"vegetables","tomato","tomato round","NL","I","10","tom","500 gram",1165,8,"VVTOM47-57MI 10X500 STRFP KKG610 EP 8NL"
211379,"vegetables","tomato","tomato round","NL","I","30","tom","500 gram",1165,8,"VVTOM 47-57 MI 30X500 FP SBSTN CPB SA 8N"
211380,"vegetables","tomato","tomato round","NL","I","15","tom","500 gram",1165,8,"VVTOM47-57MI 15X500 FP SBHLF CPB SA 8NL"
211381,"vegetables","tomato","tomato round","NL","I","12","tom","kilogram",1165,8,"VVTOM 47-57 MI 12KG SBMSH CPB SA 8NL"
211382,"vegetables","tomato","tomato round","NL","I","24","tom","500 gram",1165,8,"VVTOM47-57MI 24X500 NET TBSTN CPB TE 8NL"
211383,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VV TOM47-57MI 6KG D414NO EP 8NL"
211384,"vegetables","tomato","tomato round","NL","I","20","tom","490 gram",1165,8,"VVTOM 47-57 MI 20X490STRFP SBSTN CPB SA8"
211385,"vegetables","tomato","tomato round","NL","I","7","tom","1500 gram",1165,8,"VVTOM47-57MI 7X1500 STRFP D615ZB DPA 8NL"
211386,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"TOM 47-57 MI 6KG DT414M DPA 6NL"
211387,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 MI 6KG DT414M EP 6NL"
211388,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"TOM 47-57 MI VICT 6KG FK414 PKB 6NL"
211389,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VV TOM47-57MI 6KG D414NO EP 6NL"
211390,"vegetables","tomato","tomato round","NL","I","30","tom","510 gram",1165,8,"VVTOM52-57MIAROM30X510STRFPD617ZGDPATE 8"
211391,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"TOM 47-57 MI 6KG PB415 PP 6NL"
211392,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"TOM 47-57 MI 6KG PB415 PP 5NL"
211393,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"TOM 47-57 MI 6KG DT414M DPA 5NL"
211394,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 47-57 RD 6KG DT414M DPA 6NL"
211395,"vegetables","tomato","tomato round","NL","II","6","tom","kilogram",1165,5,"VVTOM 47-57 RD 6KG PB415 PP 5NL"
211396,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,6,"VVTOMVLMIDGRCDB 3KG D412CB DPA 6NL"
211397,"vegetables","tomato","tomato special","NL","I","3","tomvl","kilogram",1390,6,"VVTOMVLMIDRDCDB 3KG D412CB DPA 6NL"
211398,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"TOM 57-67 LI 6KG DT414M DPA 8NL"
211399,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 LI 6KG DT414M EP 8NL"
211400,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,6,"R TOMVL SV 72-82 MI 7KG DV610G EP 6NL"
211401,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM57-67LI 6KG DT414S DPA 8NL"
211402,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 LI 6KG D414BS DPA 8NL"
211403,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"TOM 57-67 LI 6KG DT414M DPA 6NL"
211404,"vegetables","tomato","tomato big","NL","I","7","tomvl","kilogram",9120,6,"VVR TOMVL SV 82-102 7KG DV610G EP 6NL"
211405,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,6,"VVTOM 57-67 LI 6KG D414BS DPA 6NL"
211406,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM57-67MI 6KG DV DT414Z DPA 8NL"
211407,"vegetables","tomato","tomato round","NL","I","6","tom","kilogram",1165,8,"VVTOM 57-67 MI 6KG DT414G EP 8NL"
