Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;08.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;108
Jumbo Supermarkten BV;09.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;40
Jumbo Supermarkten BV;10.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;73
Jumbo Supermarkten BV;12.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;55
Jumbo Supermarkten BV;13.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;65
Jumbo Supermarkten BV;14.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;60
Jumbo Supermarkten BV;15.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;34
Jumbo Supermarkten BV;16.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;50
Jumbo Supermarkten BV;17.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;89
Jumbo Supermarkten BV;19.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;48
Jumbo Supermarkten BV;20.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;81
Jumbo Supermarkten BV;21.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;85
Jumbo Supermarkten BV;22.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;87
Jumbo Supermarkten BV;23.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;92
Jumbo Supermarkten BV;24.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;140
Jumbo Supermarkten BV;26.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;60
Jumbo Supermarkten BV;27.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;95
Jumbo Supermarkten BV;28.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;130
Jumbo Supermarkten BV;29.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;72
Jumbo Supermarkten BV;30.04.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;50
Jumbo Supermarkten BV;01.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;50
Jumbo Supermarkten BV;03.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;60
Jumbo Supermarkten BV;04.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;85
Jumbo Supermarkten BV;05.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;45
Jumbo Supermarkten BV;06.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;72
Jumbo Supermarkten BV;07.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;75
Jumbo Supermarkten BV;08.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;85
Jumbo Supermarkten BV;10.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;85
Jumbo Supermarkten BV;11.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;80
Jumbo Supermarkten BV;12.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;80
Jumbo Supermarkten BV;13.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;75
Jumbo Supermarkten BV;14.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;70
Jumbo Supermarkten BV;15.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;89
Jumbo Supermarkten BV;17.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;80
Jumbo Supermarkten BV;18.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;30
Jumbo Supermarkten BV;19.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;35
Jumbo Supermarkten BV;20.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;63
Jumbo Supermarkten BV;21.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;115
Jumbo Supermarkten BV;22.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;102
Jumbo Supermarkten BV;24.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;45
Jumbo Supermarkten BV;25.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;50
Jumbo Supermarkten BV;26.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;70
Jumbo Supermarkten BV;27.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;85
Jumbo Supermarkten BV;28.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;80
Jumbo Supermarkten BV;29.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;55
Jumbo Supermarkten BV;31.05.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;35
Jumbo Supermarkten BV;02.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;50
Jumbo Supermarkten BV;03.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;40
Jumbo Supermarkten BV;04.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;60
Jumbo Supermarkten BV;05.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;55
Jumbo Supermarkten BV;07.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;40
Jumbo Supermarkten BV;08.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;40
Jumbo Supermarkten BV;09.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;20
Jumbo Supermarkten BV;10.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;30
Jumbo Supermarkten BV;11.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;55
Jumbo Supermarkten BV;12.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;75
Jumbo Supermarkten BV;14.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;12
Jumbo Supermarkten BV;15.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;10
Jumbo Supermarkten BV;16.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;50
Jumbo Supermarkten BV;17.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;35
Jumbo Supermarkten BV;18.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;45
Jumbo Supermarkten BV;19.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;30
Jumbo Supermarkten BV;21.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;15
Jumbo Supermarkten BV;22.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;40
Jumbo Supermarkten BV;23.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;55
Jumbo Supermarkten BV;24.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;20
Jumbo Supermarkten BV;25.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;25
Jumbo Supermarkten BV;26.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;40
Jumbo Supermarkten BV;28.06.2021;911676;ASP 16-28 5x1000 FP KKZ416 BPR JU 4P 5NL;5;;20
Jumbo Supermarkten BV;03.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;207;220
Jumbo Supermarkten BV;05.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;311;290
Jumbo Supermarkten BV;06.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;266;400
Jumbo Supermarkten BV;07.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;268;156
Jumbo Supermarkten BV;08.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;269;425
Jumbo Supermarkten BV;09.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;309;480
Jumbo Supermarkten BV;10.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;445;550
Jumbo Supermarkten BV;12.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;267;440
Jumbo Supermarkten BV;13.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;266;140
Jumbo Supermarkten BV;14.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;268;380
Jumbo Supermarkten BV;15.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;269;365
Jumbo Supermarkten BV;16.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;309;590
Jumbo Supermarkten BV;17.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;445;520
Jumbo Supermarkten BV;19.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;378;440
Jumbo Supermarkten BV;20.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;378;425
Jumbo Supermarkten BV;21.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;378;430
Jumbo Supermarkten BV;22.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;459;665
Jumbo Supermarkten BV;23.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;540;600
Jumbo Supermarkten BV;24.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;567;910
Jumbo Supermarkten BV;26.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;378;250
Jumbo Supermarkten BV;27.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;378;430
Jumbo Supermarkten BV;28.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;378;670
Jumbo Supermarkten BV;29.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;459;530
Jumbo Supermarkten BV;30.04.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;540;660
Jumbo Supermarkten BV;01.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;567;660
Jumbo Supermarkten BV;03.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;250
Jumbo Supermarkten BV;04.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;420;285
Jumbo Supermarkten BV;05.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;430;560
Jumbo Supermarkten BV;06.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;490
Jumbo Supermarkten BV;07.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;650;765
Jumbo Supermarkten BV;08.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;800;690
Jumbo Supermarkten BV;10.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;480
Jumbo Supermarkten BV;11.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;420;425
Jumbo Supermarkten BV;12.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;430;750
Jumbo Supermarkten BV;13.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;460
Jumbo Supermarkten BV;14.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;650;580
Jumbo Supermarkten BV;15.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;800;655
Jumbo Supermarkten BV;17.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;410
Jumbo Supermarkten BV;18.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;420;360
Jumbo Supermarkten BV;19.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;430;330
Jumbo Supermarkten BV;20.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;430
Jumbo Supermarkten BV;21.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;650;890
Jumbo Supermarkten BV;22.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;800;630
Jumbo Supermarkten BV;24.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;320
Jumbo Supermarkten BV;25.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;360;550
Jumbo Supermarkten BV;26.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;380;550
Jumbo Supermarkten BV;27.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;480;630
Jumbo Supermarkten BV;28.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;860
Jumbo Supermarkten BV;29.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;740;280
Jumbo Supermarkten BV;31.05.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;230
Jumbo Supermarkten BV;01.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;360;170
Jumbo Supermarkten BV;02.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;380;290
Jumbo Supermarkten BV;03.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;480;410
Jumbo Supermarkten BV;04.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;630
Jumbo Supermarkten BV;05.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;740;680
Jumbo Supermarkten BV;07.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;349
Jumbo Supermarkten BV;08.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;360;230
Jumbo Supermarkten BV;09.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;380;320
Jumbo Supermarkten BV;10.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;480;430
Jumbo Supermarkten BV;11.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;650
Jumbo Supermarkten BV;12.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;740;400
Jumbo Supermarkten BV;14.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;260
Jumbo Supermarkten BV;15.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;360;200
Jumbo Supermarkten BV;16.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;380;260
Jumbo Supermarkten BV;17.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;480;440
Jumbo Supermarkten BV;18.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;498
Jumbo Supermarkten BV;19.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;740;240
Jumbo Supermarkten BV;21.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;440;310
Jumbo Supermarkten BV;22.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;360;370
Jumbo Supermarkten BV;23.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;380;320
Jumbo Supermarkten BV;24.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;480;340
Jumbo Supermarkten BV;25.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;600;470
Jumbo Supermarkten BV;26.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;740;325
Jumbo Supermarkten BV;28.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;350;74
Jumbo Supermarkten BV;29.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;350;150
Jumbo Supermarkten BV;30.06.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;350;100
Jumbo Supermarkten BV;01.07.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;425;153
Jumbo Supermarkten BV;02.07.2021;911678;ASP GES AA 4x400 S10S KKZ416 BPR JU4P8NL;4;500;
Jumbo Supermarkten BV;13.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;162
Jumbo Supermarkten BV;15.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;270
Jumbo Supermarkten BV;16.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;330
Jumbo Supermarkten BV;17.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;305
Jumbo Supermarkten BV;18.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;250
Jumbo Supermarkten BV;19.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;211
Jumbo Supermarkten BV;20.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;241
Jumbo Supermarkten BV;22.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;278
Jumbo Supermarkten BV;23.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;183
Jumbo Supermarkten BV;24.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;466
Jumbo Supermarkten BV;25.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;506
Jumbo Supermarkten BV;26.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;510
Jumbo Supermarkten BV;27.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;560
Jumbo Supermarkten BV;29.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;320
Jumbo Supermarkten BV;30.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;481
Jumbo Supermarkten BV;31.03.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;938
Jumbo Supermarkten BV;01.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;815
Jumbo Supermarkten BV;02.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;210
Jumbo Supermarkten BV;03.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;812
Jumbo Supermarkten BV;05.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;780
Jumbo Supermarkten BV;07.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;265
Jumbo Supermarkten BV;08.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;568
Jumbo Supermarkten BV;09.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;224
Jumbo Supermarkten BV;10.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;484
Jumbo Supermarkten BV;12.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;579
Jumbo Supermarkten BV;13.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;415
Jumbo Supermarkten BV;14.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;717
Jumbo Supermarkten BV;15.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;654
Jumbo Supermarkten BV;16.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;437
Jumbo Supermarkten BV;17.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;350
Jumbo Supermarkten BV;24.04.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;253
Jumbo Supermarkten BV;06.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;489
Jumbo Supermarkten BV;11.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;960
Jumbo Supermarkten BV;14.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;618
Jumbo Supermarkten BV;21.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;336
Jumbo Supermarkten BV;22.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;530
Jumbo Supermarkten BV;24.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;322
Jumbo Supermarkten BV;25.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;563
Jumbo Supermarkten BV;28.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;827
Jumbo Supermarkten BV;31.05.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;386
Jumbo Supermarkten BV;10.06.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;480
Jumbo Supermarkten BV;11.06.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;351
Jumbo Supermarkten BV;12.06.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;647
Jumbo Supermarkten BV;14.06.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;255
Jumbo Supermarkten BV;15.06.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;130
Jumbo Supermarkten BV;16.06.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;356
Jumbo Supermarkten BV;17.06.2021;911775;ASP 20-28 5x500 FP KKZ410 BPR JU 4P 8NL;5;;410
Jumbo Supermarkten BV;13.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;198;35
Jumbo Supermarkten BV;15.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;298;
Jumbo Supermarkten BV;16.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;170;
Jumbo Supermarkten BV;17.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;166;
Jumbo Supermarkten BV;18.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;173;
Jumbo Supermarkten BV;19.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;196;
Jumbo Supermarkten BV;20.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;288;
Jumbo Supermarkten BV;22.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;169;
Jumbo Supermarkten BV;23.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;150;
Jumbo Supermarkten BV;24.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;166;
Jumbo Supermarkten BV;25.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;160;
Jumbo Supermarkten BV;26.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;170;
Jumbo Supermarkten BV;27.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;190;
Jumbo Supermarkten BV;29.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;650;
Jumbo Supermarkten BV;30.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;460;
Jumbo Supermarkten BV;31.03.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;1100;
Jumbo Supermarkten BV;01.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;1100;180
Jumbo Supermarkten BV;02.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;1000;1242
Jumbo Supermarkten BV;03.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;700;46
Jumbo Supermarkten BV;05.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;340;400
Jumbo Supermarkten BV;06.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;300;265
Jumbo Supermarkten BV;07.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;330;
Jumbo Supermarkten BV;08.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;320;
Jumbo Supermarkten BV;09.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;340;
Jumbo Supermarkten BV;10.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;380;
Jumbo Supermarkten BV;12.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;169;
Jumbo Supermarkten BV;13.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;150;
Jumbo Supermarkten BV;14.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;166;
Jumbo Supermarkten BV;15.04.2021;911776;ASP 16-20 5x500 FP KKZ410 BPR JU 4P 8NL;5;160;
