"Article","Product_hier_1","Product_hier_2","Product_hier_3","Country_of_origin","Class","Contents","Crop","Consumer_unit","Price_group","Quality","Item_description"
855376,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 6SMONR PDS 12KG FK5418 PKB 7ES"
855377,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 5SMONR PDS 12KG FK5418 PKB 7ES"
855378,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 4SMONR PDS 12KG FK5418 PKB 7ES"
855379,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 12SMONR PDS 9KG FK519 PKB 7ES"
855380,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 11SMONR PDS 9KG FK519 PKB 7ES"
855381,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 10SMONR PDS 9KG FK519 PKB 7ES"
855382,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 9SMONR PDS 9KG FK519 PKB 7ES"
855383,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 8SMONR PDS 9KG FK519 PKB 7ES"
855384,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 7SMONR PDS 9KG FK519 PKB 7ES"
855385,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 6SMONR PDS 9KG FK519 PKB 7ES"
855386,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 5SMONR PDS 9KG FK519 PKB 7ES"
855387,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 4SMONR PDS 9KG FK519 PKB 7ES"
855388,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"VVR MELOE 14SGEN HOND 12KG FK616 PKB 5ES"
855389,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"VVR MELOE 14SLVAN HOND 12KG FK616 PKB 5E"
855390,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"VVR MELOE 14SGEN HOND 12KG FK616 PKB 6ES"
855391,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"VVR MELOE 14SLVAN HOND 12KG FK616 PKB 6E"
855392,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"VVR MELOE 14SGEN HOND 12KG FK616 PKB 7ES"
855393,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"VVR MELOE 14SLVAN HOND 12KG FK616 PKB 7E"
855394,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 9SGEN HOND 12KG FK616 PKB 5ES"
855395,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 9SLVAN HOND 12KG FK616 PKB 5ES"
855396,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 9SGEN HOND 12KG FK616 PKB 6ES"
855397,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 9SLVAN HOND 12KG FK616 PKB 6ES"
855398,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 9SGEN HOND 12KG FK616 PKB 7ES"
855399,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 9SLVAN HOND 12KG FK616 PKB 7ES"
855400,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 8SGEN HOND 12KG FK616 PKB 5ES"
855401,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 8SLVAN HOND 12KG FK616 PKB 5ES"
855402,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 8SGEN HOND 12KG FK616 PKB 6ES"
855403,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 8SLVAN HOND 12KG FK616 PKB 6ES"
855404,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 8SGEN HOND 12KG FK616 PKB 7ES"
855405,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 8SLVAN HOND 12KG FK616 PKB 7ES"
855406,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"VVR MELOE 7SGEN HOND 12KG FK616 PKB 5ES"
855407,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 7SLVAN HOND 12KG FK616 PKB 5ES"
855408,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"VVR MELOE 7SGEN HOND 12KG FK616 PKB 6ES"
855409,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 7SLVAN HOND 12KG FK616 PKB 6ES"
855410,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"VVR MELOE 7SGEN HOND 12KG FK616 PKB 7ES"
855411,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 7SLVAN HOND 12KG FK616 PKB 7ES"
855412,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 6SGEN HOND 12KG FK616 PKB 5ES"
855413,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 6SLVAN HOND 12KG FK616 PKB 5ES"
855414,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 6SGEN HOND 12KG FK616 PKB 6ES"
855415,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 6SLVAN HOND 12KG FK616 PKB 6ES"
855416,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 6SGEN HOND 12KG FK616 PKB 7ES"
855417,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 6SLVAN HOND 12KG FK616 PKB 7ES"
855418,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"VVR MELOE 5SGEN HOND 12KG FK616 PKB 5ES"
855419,"exotic fruits","melon","yellow hd","ES","II","12","meloe","kilogram",2143,5,"R MELOE 5SLVAN HOND 12KG FK616 PKB 5ES"
855420,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"VVR MELOE 5SGEN HOND 12KG FK616 PKB 6ES"
855421,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,6,"R MELOE 5SLVAN HOND 12KG FK616 PKB 6ES"
855422,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"VVR MELOE 5SGEN HOND 12KG FK616 PKB 7ES"
855423,"exotic fruits","melon","yellow hd","ES","I","12","meloe","kilogram",2143,7,"R MELOE 5SLVAN HOND 12KG FK616 PKB 7ES"
855524,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 4SRIQU PDS 12KG FK5418 PKB 7ES"
855525,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 12SRIQU PDS 9KG FK519 PKB 7ES"
855526,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 11SRIQU PDS 9KG FK519 PKB 7ES"
855527,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 10SRIQU PDS 9KG FK519 PKB 7ES"
855528,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 9SRIQU PDS 9KG FK519 PKB 7ES"
855529,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 8SRIQU PDS 9KG FK519 PKB 7ES"
855530,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 7SRIQU PDS 9KG FK519 PKB 7ES"
855531,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 6SRIQU PDS 9KG FK519 PKB 7ES"
855532,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 5SRIQU PDS 9KG FK519 PKB 7ES"
855533,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 4SRIQU PDS 9KG FK519 PKB 7ES"
855534,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 12SMONR PDS 12KG FK5418 PKB 5ES"
855535,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 11SMONR PDS 12KG FK5418 PKB 5ES"
855536,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 10SMONR PDS 12KG FK5418 PKB 5ES"
855537,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 9SMONR PDS 12KG FK5418 PKB 5ES"
855538,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 8SMONR PDS 12KG FK5418 PKB 5ES"
855539,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 7SMONR PDS 12KG FK5418 PKB 5ES"
855540,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 6SMONR PDS 12KG FK5418 PKB 5ES"
855541,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 5SMONR PDS 12KG FK5418 PKB 5ES"
855542,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 4SMONR PDS 12KG FK5418 PKB 5ES"
855543,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 12SMONR PDS 9KG FK519 PKB 5ES"
855544,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 11SMONR PDS 9KG FK519 PKB 5ES"
855545,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 10SMONR PDS 9KG FK519 PKB 5ES"
855546,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 9SMONR PDS 9KG FK519 PKB 5ES"
855547,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 8SMONR PDS 9KG FK519 PKB 5ES"
855548,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 7SMONR PDS 9KG FK519 PKB 5ES"
855549,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 6SMONR PDS 9KG FK519 PKB 5ES"
855550,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 5SMONR PDS 9KG FK519 PKB 5ES"
855551,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 4SMONR PDS 9KG FK519 PKB 5ES"
855552,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 12SMONR PDS 12KG FK5418 PKB 6ES"
855553,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 11SMONR PDS 12KG FK5418 PKB 6ES"
855554,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 10SMONR PDS 12KG FK5418 PKB 6ES"
855555,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 9SMONR PDS 12KG FK5418 PKB 6ES"
855556,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 8SMONR PDS 12KG FK5418 PKB 6ES"
855557,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 7SMONR PDS 12KG FK5418 PKB 6ES"
855558,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 6SMONR PDS 12KG FK5418 PKB 6ES"
855559,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 5SMONR PDS 12KG FK5418 PKB 6ES"
855560,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 4SMONR PDS 12KG FK5418 PKB 6ES"
855561,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 12SMONR PDS 9KG FK519 PKB 6ES"
855562,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 11SMONR PDS 9KG FK519 PKB 6ES"
855563,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 10SMONR PDS 9KG FK519 PKB 6ES"
855564,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 9SMONR PDS 9KG FK519 PKB 6ES"
855565,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 8SMONR PDS 9KG FK519 PKB 6ES"
855566,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 7SMONR PDS 9KG FK519 PKB 6ES"
855567,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 6SMONR PDS 9KG FK519 PKB 6ES"
855568,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 5SMONR PDS 9KG FK519 PKB 6ES"
855569,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 4SMONR PDS 9KG FK519 PKB 6ES"
855570,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 12SMONR PDS 12KG FK5418 PKB 7ES"
855571,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 11SMONR PDS 12KG FK5418 PKB 7ES"
855572,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 10SMONR PDS 12KG FK5418 PKB 7ES"
855573,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 9SMONR PDS 12KG FK5418 PKB 7ES"
855824,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 9SMONR PDS 9KG FK519 PKE 7ES"
855825,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 8SMONR PDS 9KG FK519 PKE 7ES"
855826,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 7SMONR PDS 9KG FK519 PKE 7ES"
855827,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 6SMONR PDS 9KG FK519 PKE 7ES"
855828,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 5SMONR PDS 9KG FK519 PKE 7ES"
855829,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 4SMONR PDS 9KG FK519 PKE 7ES"
855830,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 12SRIQU PDS 12KG FK5418 PKB 5ES"
855831,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 11SRIQU PDS 12KG FK5418 PKB 5ES"
855832,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 10SRIQU PDS 12KG FK5418 PKB 5ES"
855833,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 9SRIQU PDS 12KG FK5418 PKB 5ES"
855834,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 8SRIQU PDS 12KG FK5418 PKB 5ES"
855835,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 7SRIQU PDS 12KG FK5418 PKB 5ES"
855836,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 6SRIQU PDS 12KG FK5418 PKB 5ES"
855837,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 5SRIQU PDS 12KG FK5418 PKB 5ES"
855838,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 4SRIQU PDS 12KG FK5418 PKB 5ES"
855839,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 12SRIQU PDS 9KG FK519 PKB 5ES"
855840,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 11SRIQU PDS 9KG FK519 PKB 5ES"
855841,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 10SRIQU PDS 9KG FK519 PKB 5ES"
855842,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 9SRIQU PDS 9KG FK519 PKB 5ES"
855843,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 8SRIQU PDS 9KG FK519 PKB 5ES"
855844,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 7SRIQU PDS 9KG FK519 PKB 5ES"
855845,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 6SRIQU PDS 9KG FK519 PKB 5ES"
855846,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 5SRIQU PDS 9KG FK519 PKB 5ES"
855847,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 4SRIQU PDS 9KG FK519 PKB 5ES"
855848,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 12SRIQU PDS 12KG FK5418 PKB 6ES"
855849,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 11SRIQU PDS 12KG FK5418 PKB 6ES"
855850,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 10SRIQU PDS 12KG FK5418 PKB 6ES"
855851,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 9SRIQU PDS 12KG FK5418 PKB 6ES"
855852,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 8SRIQU PDS 12KG FK5418 PKB 6ES"
855853,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 7SRIQU PDS 12KG FK5418 PKB 6ES"
855854,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 6SRIQU PDS 12KG FK5418 PKB 6ES"
855855,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 5SRIQU PDS 12KG FK5418 PKB 6ES"
855856,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 4SRIQU PDS 12KG FK5418 PKB 6ES"
855857,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 12SRIQU PDS 9KG FK519 PKB 6ES"
855858,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 11SRIQU PDS 9KG FK519 PKB 6ES"
855859,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 10SRIQU PDS 9KG FK519 PKB 6ES"
855860,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 9SRIQU PDS 9KG FK519 PKB 6ES"
855861,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 8SRIQU PDS 9KG FK519 PKB 6ES"
855862,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 7SRIQU PDS 9KG FK519 PKB 6ES"
855863,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 6SRIQU PDS 9KG FK519 PKB 6ES"
855864,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 5SRIQU PDS 9KG FK519 PKB 6ES"
855865,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 4SRIQU PDS 9KG FK519 PKB 6ES"
855866,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 12SRIQU PDS 12KG FK5418 PKB 7ES"
855867,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 11SRIQU PDS 12KG FK5418 PKB 7ES"
855868,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 10SRIQU PDS 12KG FK5418 PKB 7ES"
855869,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 9SRIQU PDS 12KG FK5418 PKB 7ES"
855870,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 8SRIQU PDS 12KG FK5418 PKB 7ES"
855871,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 7SRIQU PDS 12KG FK5418 PKB 7ES"
855872,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 6SRIQU PDS 12KG FK5418 PKB 7ES"
855873,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,7,"VVMELOE 5SRIQU PDS 12KG FK5418 PKB 7ES"
855874,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 5SRIQU PDS 9KG FK519 PKE 7ES"
855875,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,7,"VVMELOE 4SRIQU PDS 9KG FK519 PKE 7ES"
855876,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 12SMONR PDS 12KG FK5418 PKE 5ES"
855877,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 11SMONR PDS 12KG FK5418 PKE 5ES"
855878,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 10SMONR PDS 12KG FK5418 PKE 5ES"
855879,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 9SMONR PDS 12KG FK5418 PKE 5ES"
855880,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 8SMONR PDS 12KG FK5418 PKE 5ES"
855881,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 7SMONR PDS 12KG FK5418 PKE 5ES"
855882,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 6SMONR PDS 12KG FK5418 PKE 5ES"
855883,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 5SMONR PDS 12KG FK5418 PKE 5ES"
855884,"exotic fruits","melon","piel de sapo","ES","II","12","meloe","kilogram",2143,5,"VVMELOE 4SMONR PDS 12KG FK5418 PKE 5ES"
855885,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 12SMONR PDS 9KG FK519 PKE 5ES"
855886,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 11SMONR PDS 9KG FK519 PKE 5ES"
855887,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 10SMONR PDS 9KG FK519 PKE 5ES"
855888,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 9SMONR PDS 9KG FK519 PKE 5ES"
855889,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 8SMONR PDS 9KG FK519 PKE 5ES"
855890,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 7SMONR PDS 9KG FK519 PKE 5ES"
855891,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 6SMONR PDS 9KG FK519 PKE 5ES"
855892,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 5SMONR PDS 9KG FK519 PKE 5ES"
855893,"exotic fruits","melon","piel de sapo","ES","II","9","meloe","kilogram",2143,5,"VVMELOE 4SMONR PDS 9KG FK519 PKE 5ES"
855894,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 12SMONR PDS 12KG FK5418 PKE 6ES"
855895,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 11SMONR PDS 12KG FK5418 PKE 6ES"
855896,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 10SMONR PDS 12KG FK5418 PKE 6ES"
855897,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 9SMONR PDS 12KG FK5418 PKE 6ES"
855898,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 8SMONR PDS 12KG FK5418 PKE 6ES"
855899,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 7SMONR PDS 12KG FK5418 PKE 6ES"
855900,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 6SMONR PDS 12KG FK5418 PKE 6ES"
855901,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 5SMONR PDS 12KG FK5418 PKE 6ES"
855902,"exotic fruits","melon","piel de sapo","ES","I","12","meloe","kilogram",2143,6,"VVMELOE 4SMONR PDS 12KG FK5418 PKE 6ES"
855903,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 12SMONR PDS 9KG FK519 PKE 6ES"
855904,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 11SMONR PDS 9KG FK519 PKE 6ES"
855905,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 10SMONR PDS 9KG FK519 PKE 6ES"
855906,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 9SMONR PDS 9KG FK519 PKE 6ES"
855907,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 8SMONR PDS 9KG FK519 PKE 6ES"
855908,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 7SMONR PDS 9KG FK519 PKE 6ES"
855909,"exotic fruits","melon","piel de sapo","ES","I","9","meloe","kilogram",2143,6,"VVMELOE 6SMONR PDS 9KG FK519 PKE 6ES"
