"Article","Product_hier_1","Product_hier_2","Product_hier_3","Country_of_origin","Class","Contents","Crop","Consumer_unit","Price_group","Quality","Item_description"
872846,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27BA ELS 6X400 S15 PB613 PP GL TE7"
872847,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35CA ELS 6X400S15PD PB613PP GL TE7"
872848,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30CA ELS 6X400S15PD PB613PP GL TE7"
872849,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27CA ELS 6X400S15PD PB613PP GL TE7"
872850,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35CA ELS 6X400 S15 PB613 PP GL TE7"
872851,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30CA ELS 6X400 S15 PB613 PP GL TE7"
872852,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27CA ELS 6X400 S15 PB613 PP GL TE7"
872853,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35GK ELS 6X400S15PD PB613PP GL TE7"
872854,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30GK ELS 6X400S15PD PB613PP GL TE7"
872855,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27GK ELS 6X400S15PD PB613PP GL TE7"
872856,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35GK ELS 6X400 S15 PB613 PP GL TE7"
872857,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30GK ELS 6X400 S15 PB613 PP GL TE7"
872858,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27GK ELS 6X400 S15 PB613 PP GL TE7"
872859,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35AL ELS 6X400S15PD PB613PP GL TE7"
872860,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30AL ELS 6X400S15PD PB613PP GL TE7"
872861,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27AL ELS 6X400S15PD PB613PP GL TE7"
872862,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35AL ELS 6X400 S15 PB613 PP GL TE7"
872863,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30AL ELS 6X400 S15 PB613 PP GL TE7"
872864,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27AL ELS 6X400 S15 PB613 PP GL TE7"
872865,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35KK ELS 6X400S15PD PB613PP GL TE7"
872866,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30KK ELS 6X400S15PD PB613PP GL TE7"
872867,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27KK ELS 6X400S15PD PB613PP GL TE7"
872868,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35KK ELS 6X400 S15 PB613 PP GL TE7"
872869,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30KK ELS 6X400 S15 PB613 PP GL TE7"
872870,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27KK ELS 6X400 S15 PB613 PP GL TE7"
872871,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35BB ELS 6X400S15PD PB613PP GL TE7"
872872,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30BB ELS 6X400S15PD PB613PP GL TE7"
872873,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27BB ELS 6X400S15PD PB613PP GL TE7"
872874,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35BB ELS 6X400 S15 PB613 PP GL TE7"
872875,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30BB ELS 6X400 S15 PB613 PP GL TE7"
872876,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27BB ELS 6X400 S15 PB613 PP GL TE7"
872877,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35BR ELS 6X400S15PD PB613PP GL TE7"
872878,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30BR ELS 6X400S15PD PB613PP GL TE7"
872879,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27BR ELS 6X400S15PD PB613PP GL TE7"
872880,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35BR ELS 6X400 S15 PB613 PP GL TE7"
872881,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30BR ELS 6X400 S15 PB613 PP GL TE7"
872882,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27BR ELS 6X400 S15 PB613 PP GL TE7"
872883,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35RZ ELS 6X400S15PD PB613PP GL TE7"
872884,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30RZ ELS 6X400S15PD PB613PP GL TE7"
872885,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB35MP OPER10X230S22PD PB613PP GL TE7"
872886,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB30MP OPER10X230S22PD PB613PP GL TE7"
872887,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB27MP OPER10X230S22PD PB613PP GL TE7"
872888,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35MP OPER 10X230 S22PB613PP GL TE7"
872889,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30MP OPER 10X230 S22PB613PP GL TE7"
872890,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27MP OPER 10X230 S22PB613PP GL TE7"
872891,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB35SF OPER10X230S22PD PB613PP GL TE7"
872892,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB30SF OPER10X230S22PD PB613PP GL TE7"
872893,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB27SF OPER10X230S22PD PB613PP GL TE7"
872894,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35SF OPER 10X230 S22PB613PP GL TE7"
872895,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30SF OPER 10X230 S22PB613PP GL TE7"
872896,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27SF OPER 10X230 S22PB613PP GL TE7"
872897,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB35BF OPER10X230S22PD PB613PP GL TE7"
872898,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB30BF OPER10X230S22PD PB613PP GL TE7"
872899,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB27BF OPER10X230S22PD PB613PP GL TE7"
872900,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35BF OPER 10X230 S22PB613PP GL TE7"
872901,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30BF OPER 10X230 S22PB613PP GL TE7"
872902,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27BF OPER 10X230 S22PB613PP GL TE7"
872903,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35AR ELS 6X400S15PD PB613PP GL TE7"
872904,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30AR ELS 6X400S15PD PB613PP GL TE7"
872905,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27AR ELS 6X400S15PD PB613PP GL TE7"
872906,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35AR ELS 6X400 S15 PB613 PP GL TE7"
872907,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30AR ELS 6X400 S15 PB613 PP GL TE7"
872908,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27AR ELS 6X400 S15 PB613 PP GL TE7"
872909,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35HR ELS 6X400S15PD PB613PP GL TE7"
872910,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30HR ELS 6X400S15PD PB613PP GL TE7"
872911,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27HR ELS 6X400S15PD PB613PP GL TE7"
872912,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35HR ELS 6X400 S15 PB613 PP GL TE7"
872913,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30HR ELS 6X400 S15 PB613 PP GL TE7"
872914,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27HR ELS 6X400 S15 PB613 PP GL TE7"
872915,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35AH ELS 6X400S15PD PB613PP GL TE7"
872916,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30AH ELS 6X400S15PD PB613PP GL TE7"
872917,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27AH ELS 6X400S15PD PB613PP GL TE7"
872918,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35AH ELS 6X400 S15 PB613 PP GL TE7"
872919,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30AH ELS 6X400 S15 PB613 PP GL TE7"
872920,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27AH ELS 6X400 S15 PB613 PP GL TE7"
872921,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35VA ELS 6X400S15PD PB613PP GL TE7"
872922,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30VA ELS 6X400S15PD PB613PP GL TE7"
872923,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27VA ELS 6X400S15PD PB613PP GL TE7"
872924,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35VA ELS 6X400 S15 PB613 PP GL TE7"
872925,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30VA ELS 6X400 S15 PB613 PP GL TE7"
872926,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27VA ELS 6X400 S15 PB613 PP GL TE7"
872958,"soft fruits","blackberry","blackberry","BE","I","12","braa","150 gram",1375,8,"VVBRAA 12X150 S51 D608GZ DPA 8BE"
872959,"soft fruits","blackberry","blackberry","NL","I","12","braa","150 gram",1375,8,"VVBRAA 12X150 S51 D608GZ DPA 8NL"
872967,"soft fruits","strawberry","strawberry","DE","I","10","arb","500 gram",1330,7,"VVARB 35ELS 10X500 S01 PB613 PP GL 7DE"
872968,"soft fruits","strawberry","strawberry","DE","I","10","arb","500 gram",1330,7,"VVARB 30ELS 10X500 S01 PB613 PP GL 7DE"
872969,"soft fruits","strawberry","strawberry","DE","I","10","arb","500 gram",1330,7,"VVARB 27ELS 10X500 S01 PB613 PP GL 7DE"
872971,"soft fruits","blackberry","blackberry","NL","I","14","braa","150 gram",1375,8,"BRAALOCH 14X150 S51 PB613 PP GL 8NL"
872979,"soft fruits","strawberry","strawberry","NL","I","20","arb","300 gram",1330,7,"VVARBOPER 20X300 S41TS D617GG CPB TE 7NL"
872980,"soft fruits","strawberry","strawberry","NL","I","20","arb","300 gram",1330,7,"VVARBELS 20X300 S41PT D617GG CPB TE 7NL"
872981,"soft fruits","strawberry","strawberry","NL","I","20","arb","300 gram",1330,7,"VVARBOPER 20X300 S41PT D617GG CPB TE 7NL"
872982,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35JF OPER6X400S15PD PB613PP GL TE7"
872983,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30JF OPER6X400S15PD PB613PP GL TE7"
872984,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27JF OPER6X400S15PD PB613PP GL TE7"
872985,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35JF OPER 6X400 S15 PB613PP GL TE7"
872986,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30JF OPER 6X400 S15 PB613PP GL TE7"
872987,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27JF OPER 6X400 S15 PB613PP GL TE7"
872988,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB35JF OPER10X230S22PD PB613PP GL TE7"
872989,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB30JF OPER10X230S22PD PB613PP GL TE7"
872990,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB27JF OPER10X230S22PD PB613PP GL TE7"
872991,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35JF OPER 10X230 S22PB613PP GL TE7"
872992,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30JF OPER 10X230 S22PB613PP GL TE7"
872993,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27JF OPER 10X230 S22PB613PP GL TE7"
872994,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB35JF OPER10X300S41PD PB613PP GL TE7"
872995,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB30JF OPER10X300S41PD PB613PP GL TE7"
872996,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB27JF OPER10X300S41PD PB613PP GL TE7"
872997,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 35JF OPER 10X300 S41PB613PP GL TE7"
872998,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 30JF OPER 10X300 S41PB613PP GL TE7"
872999,"soft fruits","strawberry","strawberry","NL","I","10","arb","300 gram",1330,7,"VVARB 27JF OPER 10X300 S41PB613PP GL TE7"
873001,"soft fruits","berry","currant","NL","I","12","rbes","125 gram",1525,8,"VVRBESLIE 12X125 S70D D410FR EP ED 8NL"
873009,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 30ELS 10X500 S18 PB613 PP GL A1 7N"
873026,"soft fruits","berry","blueberry","AR","I","12","bbes","300 gram",2802,7,"VVR BBESGENV 12X300 SKOD FK413 PKB 7AR"
873032,"soft fruits","blackberry","blackberry","BE","I","24","braa","125 gram",1375,8,"VVBRAA 24X125 S71D PB613 PP 8BE"
873033,"soft fruits","raspberry","raspberry","BE","I","24","fram","125 gram",1425,8,"VVFRAM GRKWAN 24X125 S70D PB613 PP 8BE"
873046,"soft fruits","strawberry","strawberry","NL","I","20","arb","227 gram",1330,7,"VVARBROSE ELS 20X227S22TS D614GG CPB TE7"
873047,"soft fruits","strawberry","strawberry","NL","I","20","arb","227 gram",1330,7,"VVARBROSE ELS 20X227S22PT D614GG CPB TE7"
873048,"soft fruits","strawberry","strawberry","NL","I","20","arb","300 gram",1330,7,"VVARBCORE ELS 20X300S41TS D617GG CPB TE7"
873049,"soft fruits","strawberry","strawberry","NL","I","20","arb","300 gram",1330,7,"VVARBCORE ELS 20X300S41PT D617GG CPB TE7"
873050,"soft fruits","strawberry","strawberry","NL","I","20","arb","300 gram",1330,7,"VVARBCORE OPER20X300S41PT D617GG CPB TE7"
873051,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 27ELS 10X500 S18 PB613 PP GL A1 7N"
873052,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,7,"VVARB 27ELS 10X400 S03 D610ZT CPB GL AS7"
873053,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,7,"VVARB 30ELS 10X400 S03 D610ZT CPB GL AS7"
873054,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,7,"VVARB 35ELS 10X400 S03 D610ZT CPB GL AS7"
873055,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27ELS 10X230 S22 D607GZ DPB GL AS7"
873056,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30ELS 10X230 S22 D607GZ DPB GL AS7"
873057,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35ELS 10X230 S22 D607GZ DPB GL AS7"
873058,"soft fruits","strawberry","strawberry","NL","I","20","arb","227 gram",1330,7,"VVARBCORE OPER20X227S22TS D614GG CPB TE7"
873059,"soft fruits","strawberry","strawberry","NL","I","20","arb","227 gram",1330,7,"VVARBCORE OPER20X227S22PT D614GG CPB TE7"
873060,"soft fruits","strawberry","strawberry","NL","I","20","arb","227 gram",1330,7,"VVARBCORE ELS 20X227S22TS D614GG CPB TE7"
873061,"soft fruits","strawberry","strawberry","NL","I","20","arb","227 gram",1330,7,"VVARBCORE ELS 20X227S22PT D614GG CPB TE7"
873064,"soft fruits","strawberry","strawberry","BE","I","6","arb","400 gram",1330,7,"VVARB 35LK ELS 6X400 SKO PB613PP GL A1 7"
873065,"soft fruits","strawberry","strawberry","BE","I","6","arb","400 gram",1330,7,"VVARB 30LK ELS 6X400 SKO PB613PP GL A1 7"
873066,"soft fruits","strawberry","strawberry","BE","I","6","arb","400 gram",1330,7,"VVARB 27LK ELS 6X400 SKO PB613PP GL A1 7"
873067,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 35LK ELS 6X400 SKO PB613PP GL A1 7"
873068,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 30LK ELS 6X400 SKO PB613PP GL A1 7"
873069,"soft fruits","strawberry","strawberry","NL","I","6","arb","400 gram",1330,7,"VVARB 27LK ELS 6X400 SKO PB613PP GL A1 7"
873070,"soft fruits","strawberry","strawberry","BE","I","10","arb","500 gram",1330,7,"VVARB 35LK ELS 10X500 S18PB613PP GL A1 7"
873071,"soft fruits","strawberry","strawberry","BE","I","10","arb","500 gram",1330,7,"VVARB 30LK ELS 10X500 S18PB613PP GL A1 7"
873072,"soft fruits","strawberry","strawberry","BE","I","10","arb","500 gram",1330,7,"VVARB 27LK ELS 10X500 S18PB613PP GL A1 7"
873073,"soft fruits","strawberry","strawberry","BE","I","10","arb","500 gram",1330,7,"VVARB 35ELS 10X500 S18 PB613 PP GL 7BE"
873074,"soft fruits","strawberry","strawberry","BE","I","10","arb","500 gram",1330,7,"VVARB 30ELS 10X500 S18 PB613 PP GL 7BE"
873075,"soft fruits","strawberry","strawberry","BE","I","10","arb","500 gram",1330,7,"VVARB 27ELS 10X500 S18 PB613 PP GL 7BE"
873076,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 35LK ELS 10X500 S18PB613PP GL A1 7"
873077,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 30LK ELS 10X500 S18PB613PP GL A1 7"
873078,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 27LK ELS 10X500 S18PB613PP GL A1 7"
873079,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 35ELS 10X500 S18 PB613 PP GL A1 7N"
873080,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 35ELS 10X500 S18 PB613 PP GL 7NL"
873081,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"VVARB 30ELS 10X500 S18 PB613 PP GL 7NL"
873082,"soft fruits","strawberry","strawberry","NL","I","10","arb","500 gram",1330,7,"ARB 27ELS 10X500 S18 PB613 PP GL 7NL"
873108,"soft fruits","strawberry","strawberry","NL","I","9","arb","400 gram",1330,8,"VVARB 27ELS 9X400 S01D KKZ613 BPR JU 8NL"
873113,"soft fruits","berry","blueberry","AR","I","12","bbes","300 gram",2802,7,"VVR BBESGENV 12X300 SKODZ FK413 PKB 7AR"
873114,"soft fruits","berry","blueberry","AR","I","9","bbes","300 gram",2802,7,"VVR BBES 9X300 SKOD KKZ613 BPR JU 7AR"
873122,"soft fruits","berry","blueberry","AR","I","12","bbes","300 gram",2802,6,"VVR BBESGENV 12X300 SKODZ FK413 PKB 6AR"
873123,"soft fruits","strawberry","strawberry","NL","I","9","arb","250 gram",1330,8,"VVARBELS 9X250 S21D KKZ613 BPR PL 8NL"
873187,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,6,"VVARB 35TRIU 10X400 S01 PB613 PP GL 6NL"
873188,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,6,"VVARB 30TRIU 10X400 S01 PB613 PP GL 6NL"
873189,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,6,"VVARB 27TRIU 10X400 S01 PB613 PP GL 6NL"
873190,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,7,"VVARB 35TRIU 10X400 S01 PB613 PP GL 7NL"
873191,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,7,"VVARB 30TRIU 10X400 S01 PB613 PP GL 7NL"
873192,"soft fruits","strawberry","strawberry","NL","I","10","arb","400 gram",1330,7,"VVARB 27TRIU 10X400 S01 PB613 PP GL 7NL"
873296,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27CA ELS10X230S22D607GZ DPB GL TE7"
873297,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30CA ELS10X230S22D607GZ DPB GL TE7"
873298,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35CA ELS10X230S22D607GZ DPB GL TE7"
873299,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27KL ELS10X230S22D607GZ DPB GL TE7"
873300,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30KL ELS10X230S22D607GZ DPB GL TE7"
873301,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35KL ELS10X230S22D607GZ DPB GL TE7"
873346,"soft fruits","berry","cranberry","US","I","6","cranb","340 gram",2804,8,"VVCRANB 6X340 ZAK KKZ410 BPR JU 8US"
873350,"soft fruits","berry","blueberry","CL","I","6","bbes","125 gram",2802,7,"R BBES 6X125 SKOD KKZ410 BPR PO 7CL"
873351,"soft fruits","berry","blueberry","AR","I","6","bbes","125 gram",2802,7,"VVR BBES 6X125 SKOD KKZ410 BPR PO 7AR"
873352,"soft fruits","berry","blueberry","PE","I","6","bbes","125 gram",2802,7,"VVR BBES 6X125 SKOD KKZ410 BPR PO 7PE"
873353,"soft fruits","berry","blueberry","UY","I","6","bbes","125 gram",2802,7,"VVR BBES 6X125 SKOD KKZ410 BPR PO 7UY"
873369,"soft fruits","berry","currant","NL","I","12","rbes","125 gram",1525,8,"RBESPUVI ROVA 12X125 SKRT D407PV DPA 8NL"
873448,"soft fruits","strawberry","strawberry","NL","II","8","arb","500 gram",1330,4,"ARB 35 8X500 SZW DA513M DPB GL 4NL"
873449,"soft fruits","strawberry","strawberry","NL","II","8","arb","500 gram",1330,4,"ARB 25 8X500 SZW DA513M DPB GL 4NL"
873450,"soft fruits","strawberry","strawberry","NL","II","8","arb","500 gram",1330,4,"VVARB 22 8X500 SZW DA513M DPB GL 4NL"
873451,"soft fruits","strawberry","strawberry","NL","II","8","arb","500 gram",1330,4,"VVARB 35 8X500 SZW KHA512 DPB GL 4NL"
873452,"soft fruits","strawberry","strawberry","NL","II","8","arb","500 gram",1330,4,"VVARB 25 8X500 SZW KHA512 DPB GL 4NL"
873453,"soft fruits","strawberry","strawberry","NL","II","8","arb","500 gram",1330,4,"VVARB 22 8X500 SZW KHA512 DPB GL 4NL"
873510,"soft fruits","raspberry","raspberry","MX","I","12","fram","125 gram",2805,7,"VVR FRAMSUNB 12X125 SKOD FK407 PKB 7MX"
873511,"soft fruits","raspberry","raspberry","MX","I","12","fram","125 gram",2805,6,"VVR FRAMSUNB 12X125 SKOD FK407 PKB 6MX"
873512,"soft fruits","raspberry","raspberry","MX","II","12","fram","125 gram",2805,5,"VVR FRAMSUNB 12X125 SKOD FK407 PKB 5MX"
873517,"soft fruits","strawberry","strawberry","NL","I","10","arb","250 gram",1330,7,"VVARB 27 10X250 S21D D607GZ EP 7NL"
873539,"soft fruits","strawberry","strawberry","NL","I","20","arb","227 gram",1330,7,"VVARB27CORE ELS20X227S22TSD614GGCPBTETG7"
873558,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 22BB ELS 10X230 S22 PB613PP GL TE7"
873559,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 22BR ELS 10X230 S22 PB613PP GL TE7"
873560,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 22VA ELS 10X230 S22 PB613PP GL TE7"
873561,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 22CA ELS 10X230 S22 PB613PP GL TE7"
873562,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 22HR ELS 10X230 S22 PB613PP GL TE7"
873563,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 22MB ELS 10X230 S22 PB613PP GL TG7"
873564,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 35MB ELS 10X230 S22 PB613PP GL TG7"
873565,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 30MB ELS 10X230 S22 PB613PP GL TG7"
873566,"soft fruits","strawberry","strawberry","NL","I","10","arb","230 gram",1330,7,"VVARB 27MB ELS 10X230 S22 PB613PP GL TG7"
873569,"soft fruits","berry","blueberry","CL","I","9","bbes","300 gram",2802,8,"VVR BBES 9X300 SKOD KKZ613 BPR JU 8CL"
873649,"soft fruits","berry","blueberry","PE","I","12","bbes","125 gram",2802,7,"VVR BBES 12X125 SKOD FK410 EP 7PE"
873660,"soft fruits","berry","currant","NL","I","12","rbes","125 gram",1525,8,"RBES 12X125 SKRB D407SF DPA SF 8NL"
